county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
08001,0,0,0,0,0,0,0,0,0,0,0,14385,0,0,14385,14385,0,58
08001,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,0,16
08001,0,0,0,0,0,0,0,0,0,0,1169,1169,0,1169,0,0,0,16
08001,0,0,0,0,0,0,0,0,0,0,2150,0,0,0,2150,0,96935,22
08001,0,0,0,0,0,0,0,0,0,0,2655,0,0,2655,2655,0,0,24
08001,0,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,33354,60
08001,0,0,0,0,0,0,0,0,0,0,10483,0,0,0,0,0,2085,50
08001,0,0,0,0,0,0,0,0,0,0,25591,0,0,0,0,0,0,151
08001,0,0,0,0,0,0,0,0,0,0,32984,0,0,0,0,0,0,171
08001,0,0,0,0,0,0,0,0,0,0,89545,89545,0,0,89545,0,323137,282
08001,0,0,0,0,0,0,0,0,0,0,116039,116039,0,0,0,116039,35022,321
08001,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,10
08001,0,0,0,1,0,0,0,0,0,0,380,380,0,0,380,0,36481,10
08001,0,0,0,1,0,0,0,0,0,0,1067,1067,0,0,0,1067,0,16
08001,0,0,0,1,0,0,0,0,0,0,8100,0,0,8100,0,0,0,90
08001,0,0,0,1,0,0,0,0,0,0,8491,0,0,0,0,0,0,45
08001,0,0,0,1,0,0,0,0,0,0,32304,32304,0,0,0,32304,41692,169
08001,0,0,0,1,0,0,0,5711,0,0,0,0,0,0,0,0,0,37
08001,0,0,0,1,0,0,16863,0,0,0,0,0,0,0,16863,0,137585,122
08001,0,0,0,1,1,0,0,0,0,0,0,34365,0,0,0,0,0,174
08001,0,0,0,1,1,0,0,0,0,0,3364,0,0,0,3364,0,0,58
08001,0,0,0,1,1,0,0,17328,0,0,0,0,0,0,0,0,0,64
08001,1,0,0,1,0,0,0,0,0,0,625,0,0,0,0,0,208,25
08001,2,0,0,1,0,0,0,0,0,0,3538,0,0,0,0,0,417,29
08001,4,0,0,1,1,0,0,3975,0,0,3975,0,0,0,0,0,10840,59
08001,6,0,0,0,0,0,0,0,0,0,5069,0,0,5069,0,0,1042,33
08001,6,0,0,0,0,0,0,1035,0,0,0,0,1035,0,1035,0,1355,16
08001,6,0,0,1,0,0,0,0,0,0,2194,0,0,0,0,0,74525,22
08001,7,0,0,0,0,0,0,0,0,0,16384,0,0,16384,16384,0,1147,128
08001,7,0,0,0,1,0,0,0,0,0,0,4225,0,0,0,4225,3127,65
08001,7,0,0,1,1,0,0,0,0,0,2571,2571,0,0,2571,2571,1563,25
08001,8,0,0,1,0,0,0,0,0,0,16641,16641,0,0,16641,0,1355,129
08001,9,0,0,0,0,0,0,0,0,0,2877,0,0,2877,0,0,1355,50
08001,9,0,0,0,1,0,0,0,0,0,2512,0,0,2512,2512,0,1355,23
08001,10,0,0,1,0,0,0,5973,0,0,0,0,5973,0,5973,5973,90681,36
08001,10,0,0,1,1,0,0,0,0,0,3404,0,0,0,3404,0,1647,55
08001,10,0,1,1,1,0,0,0,0,0,3107,0,0,0,3107,0,1563,26
08001,11,0,0,0,0,0,0,0,0,0,0,135376,0,0,0,0,1772,346
08001,11,0,0,0,0,0,0,0,0,0,116,0,0,116,0,0,2293,5
08001,11,0,0,0,0,0,0,0,0,0,2704,0,0,2704,2704,0,1668,52
08001,11,0,0,0,0,0,0,0,0,0,3188,0,0,3188,3188,0,1563,53
08001,11,0,0,0,0,0,0,0,0,0,4761,0,0,4761,0,0,1668,69
08001,11,0,0,0,1,0,0,0,0,0,1132,0,0,1132,1132,0,1563,16
08001,11,0,0,0,1,0,0,0,0,0,1936,0,0,1936,0,0,1563,44
08001,12,0,0,0,0,0,0,0,0,0,1369,0,1369,1369,1369,0,1668,37
08001,12,0,0,1,1,0,0,0,0,0,1156,0,0,1156,1156,0,1772,34
08001,13,0,0,0,0,0,0,0,0,0,1475,0,0,1475,1475,0,2085,18
08001,13,0,0,0,0,0,0,0,0,0,9763,0,0,9763,0,0,1949,93
08001,14,0,0,1,1,0,0,0,0,0,0,1035,0,0,1035,1035,5212,16
08001,16,0,0,0,0,0,0,0,0,0,4981,0,0,4981,0,0,2397,66
08001,17,0,0,1,0,0,0,0,0,0,18496,18496,0,0,0,18496,4065,136
08001,17,0,0,1,1,0,1483,0,0,0,0,1483,0,0,0,1483,15218,19
08001,21,0,0,0,0,0,0,0,0,0,2394,0,0,2394,0,0,3023,46
08001,21,0,0,0,0,0,0,0,0,0,12849,0,12849,12849,0,0,3023,53
08001,22,0,0,0,0,0,0,0,0,0,2303,0,0,2303,2303,0,3127,45
08001,22,0,0,1,1,0,0,6857,0,0,0,0,0,0,0,0,5212,78
08001,23,0,0,0,0,0,0,0,0,0,2512,0,0,2512,0,0,4065,23
08001,24,0,0,1,0,0,0,0,0,0,6550,6550,0,0,0,6550,84073,39
08001,26,0,0,0,0,0,0,0,0,0,20459,0,0,20459,0,0,3648,135
08001,27,0,0,0,0,0,0,0,0,0,2064,0,0,2064,0,0,3752,21
08001,27,0,0,0,0,0,0,0,0,0,2679,0,0,2679,2679,0,3742,49
08001,28,0,0,0,0,0,1849,0,0,0,1849,0,1849,1849,1849,0,5316,43
08001,28,0,0,1,1,0,0,0,0,0,29584,0,0,0,0,29584,11257,172
08001,29,0,0,0,0,0,0,0,0,0,6702,0,0,6702,6702,0,5159,77
08001,29,0,0,1,0,0,0,0,0,0,503,0,0,0,0,0,7505,11
08001,29,0,1,1,1,0,0,800,0,0,0,0,0,800,800,0,4326,14
08001,30,0,0,1,1,5115,5115,0,0,0,5115,5115,0,0,0,0,125494,67
08001,33,0,0,0,0,0,0,0,0,0,856,856,0,0,0,856,5212,14
08001,33,0,0,0,0,0,0,3364,0,0,3364,0,3364,3364,0,0,6775,58
08001,33,0,1,1,0,0,0,0,0,0,9033,0,9033,9033,9033,0,5837,89
08001,34,0,0,0,0,0,0,0,0,0,0,13464,0,0,0,13464,10632,57
