Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
55001950100,3268,3035,0,0,2,0,61,62.7,84107,1,712,53,674,181,0,131,91,1668,1604,64,156,7,1547,16,98,1562,1555,1380,104,57,57,69,24,231,192,191,177,3211,0,10,38,9,0,28,2845,3204,1668,267,1,35.58,5,3,Solarus -- Amherst Telephone Company -- TDS Telecom -- Bug Tussel Wireless LLC -- Verizon,0,0,1,1
55001950201,1393,1318,0,21,0,0,14,57.1,49000,8,410,74,82,41,8,52,216,678,609,69,92,4,468,96,110,486,482,280,167,11,11,94,48,115,59,123,64,1354,0,4,19,16,0,26,1076,1329,678,79,1,29.76,7,5,Solarus -- Hoyos Consulting LLC -- Charter Communications Inc -- TDS Telecom -- Bug Tussel Wireless LLC -- Verizon -- FRONTIER,0,0,1,1
55001950203,968,923,0,0,0,0,5,57.5,51607,4,217,62,63,14,11,64,120,465,392,73,52,0,310,99,56,317,317,174,139,32,15,70,31,60,48,66,51,959,0,0,9,0,0,0,852,956,465,66,0,21.04,6,4,Solarus -- Charter Communications Inc -- Amherst Telephone Company -- TDS Telecom -- Bug Tussel Wireless LLC -- FRONTIER,0,0,1,1
55001950204,1839,1740,1,0,0,0,122,56.9,37829,9,709,101,158,46,4,128,157,921,780,141,152,2,761,80,78,768,766,438,147,90,86,100,76,238,183,115,77,1832,0,4,0,3,44,5,1494,1761,921,87,0,12.97,7,5,Solarus -- Amherst Telephone Company -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Verizon -- FRONTIER,0,0,1,1
55001950400,4795,4281,91,14,99,0,318,48.9,45929,36,1143,287,316,108,5,456,431,2090,1372,718,420,21,1632,193,244,1661,1640,1185,366,101,72,256,133,418,277,323,267,4515,23,62,152,43,46,50,3560,4596,2090,402,1,50.61,6,5,Charter Communications Inc -- Marquette Adams Telephone Coop Inc -- TDS Telecom -- Bug Tussel Wireless LLC -- Verizon -- FRONTIER,0,0,1,1
55001950501,1633,1569,0,8,0,0,85,59.4,40272,80,491,78,86,27,4,145,135,759,666,93,87,15,445,51,248,466,451,309,243,57,34,67,43,221,53,94,68,1584,0,2,42,5,4,27,1241,1581,759,197,1,38.82,5,4,Charter Communications Inc -- Marquette Adams Telephone Coop Inc -- TDS Telecom -- Bug Tussel Wireless LLC -- FRONTIER,0,0,1,1
55001950502,3276,2723,320,57,25,0,218,49.7,52094,39,913,455,150,72,12,197,204,1139,1020,119,151,6,886,96,151,896,890,732,216,31,8,110,74,232,166,163,126,3173,8,8,41,46,30,35,2735,3203,1139,231,1,36.92,5,4,Charter Communications Inc -- Marquette Adams Telephone Coop Inc -- TDS Telecom -- Bug Tussel Wireless LLC -- FRONTIER,0,0,1,1
55001950700,3558,3207,95,23,12,7,108,51.3,70625,23,899,187,366,65,22,216,147,1456,1338,118,258,6,1247,119,84,1265,1259,1063,155,66,56,70,32,148,102,223,197,3453,0,4,56,45,3,45,2793,3462,1456,232,1,34.24,6,5,Charter Communications Inc -- Marquette Adams Telephone Coop Inc -- TDS Telecom -- Bug Tussel Wireless LLC -- Verizon -- FRONTIER,0,0,1,1
55003940000,1999,833,40,1035,1,0,128,38.4,70094,12,350,74,167,31,6,101,164,770,541,229,247,0,693,24,53,700,700,454,67,31,24,62,39,102,86,84,77,1992,1,4,2,0,0,20,1360,1861,770,132,1,9.65,9,4,Brightspeed -- Charter Communications Inc -- Norvado -- T-Mobile US -- Bug Tussel Wireless LLC -- Peninsula Fiber Network -- Verizon -- Bayfield Wireless -- CenturyLink,0,1,1,1
55003950300,3014,2672,32,200,11,0,239,33.9,40655,1,470,65,252,170,45,160,337,1240,727,513,346,16,942,147,135,966,950,861,255,108,48,272,136,149,104,136,103,2985,0,0,16,13,0,31,1837,2881,1240,265,1,1379.04,7,3,Charter Communications Inc -- Norvado -- T-Mobile US -- Peninsula Fiber Network -- Verizon -- Bayfield Wireless -- Brightspeed,0,0,1,1
