Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
44001030100,4768,4083,4,17,312,0,401,42.7,118500,17,301,69,1076,572,350,178,139,1734,1503,231,768,0,1620,18,96,1620,1620,1487,103,102,102,51,20,190,139,56,41,3930,112,222,306,198,12,201,3309,4530,1734,86,0,2888.74,4,3,i3 Broadband -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
44001030200,3393,3146,0,0,59,0,241,42.3,123146,6,174,7,731,518,279,53,21,1267,1003,264,626,0,1205,12,50,1205,1205,949,61,10,0,19,0,46,42,43,43,3171,0,11,175,36,3,2,2292,3140,1267,61,0,2037.8,4,3,i3 Broadband -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
44001030300,4642,4109,39,0,234,0,100,43.2,149412,0,427,71,975,673,322,58,252,1634,1510,124,700,11,1523,40,60,1534,1523,1421,69,12,0,143,122,27,16,101,96,4249,6,0,245,142,0,53,3176,4349,1634,82,0,2003.52,5,4,Xfinity -- i3 Broadband -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
44001030400,4318,4110,2,0,132,0,33,43.1,241346,0,118,17,958,597,440,58,18,1418,1367,51,676,0,1377,35,6,1377,1377,1249,6,12,12,0,0,6,0,30,30,3953,0,45,216,104,0,32,2704,4156,1418,66,0,1715.84,4,3,i3 Broadband -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
44001030500,3190,2945,30,0,18,0,118,51.5,49957,90,926,86,536,214,45,220,373,1827,611,1216,169,0,1508,27,292,1559,1559,1164,238,213,94,224,176,253,172,224,224,2677,48,22,208,235,4,228,2847,3170,1827,254,0,5708.38,4,3,i3 Broadband -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
44001030601,3667,3391,36,0,32,0,143,47.5,118143,9,668,137,699,253,25,68,39,1314,1127,187,294,18,1214,43,39,1232,1214,1103,63,68,56,9,9,68,34,36,26,3353,27,0,248,39,0,125,2668,3578,1314,200,0,852.64,5,4,Xfinity -- i3 Broadband -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
44001030602,4260,3997,107,0,0,0,108,54.9,74330,86,1147,105,605,402,80,151,298,1865,1217,648,326,7,1527,123,208,1571,1564,1396,228,145,62,187,101,135,86,142,129,3703,0,52,460,45,37,214,3463,4090,1865,255,0,3237.9,4,3,i3 Broadband -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
44001030700,2980,2265,101,6,316,0,148,34.5,60214,0,332,80,577,283,41,83,550,1436,419,1017,289,0,1201,79,156,1210,1210,965,205,53,53,199,118,182,117,229,174,2489,46,0,361,84,13,78,2195,2882,1436,224,0,7403.25,4,3,i3 Broadband -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
44001030800,6277,5733,135,5,44,0,108,21.8,96768,20,453,45,908,358,75,101,39,1706,1112,594,193,0,1560,51,95,1583,1583,1452,105,60,44,45,22,75,45,106,90,5884,2,11,301,79,8,149,2795,6166,1706,174,0,2809.79,4,3,i3 Broadband -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
44001030901,6435,6342,8,0,35,0,138,44.8,107037,0,1187,144,1407,449,72,181,80,2236,2064,172,687,0,2012,20,204,2059,2059,1864,177,25,0,74,74,106,23,172,162,5156,0,209,994,76,13,463,4842,6084,2236,236,0,2515.47,4,3,i3 Broadband -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
