Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
45001950100,3121,2629,345,0,0,0,101,47.3,54412,41,686,241,348,54,84,61,286,1338,1162,176,254,0,1016,101,221,1019,1019,640,278,39,26,75,34,170,108,339,272,3106,0,10,2,3,20,0,2443,2931,1338,279,1,62.32,7,4,Charter Communications Inc -- Piedmont Rural Telephone Cooperative Inc. -- T-Mobile US -- Verizon -- West Carolina Communications LLC -- Vyve Broadband -- Brightspeed,0,0,1,1
45001950200,4183,3188,880,0,5,0,90,31.2,60082,44,690,141,287,178,8,138,458,1279,963,316,338,11,1020,118,130,1038,1027,762,187,35,16,166,103,232,192,139,131,3842,0,22,227,92,17,61,2376,3997,1279,261,1,57.71,4,3,Charter Communications Inc -- West Carolina Communications LLC -- T-Mobile US -- Verizon,0,0,1,1
45001950300,3956,3442,101,3,53,0,77,45.9,57566,7,840,146,347,97,11,397,178,1436,1371,65,482,0,1011,311,114,1022,1022,987,298,119,82,153,40,241,98,181,122,3810,0,13,103,30,13,11,2685,3741,1436,374,1,36.27,4,3,Charter Communications Inc -- West Carolina Communications LLC -- AT&T Inc -- Verizon,0,0,1,1
45001950401,3590,2287,1188,0,0,0,0,43.0,59830,18,1226,131,239,66,0,285,203,1359,960,399,328,0,1173,74,112,1212,1212,1092,113,79,79,41,29,271,237,198,151,3568,0,0,22,0,0,0,2629,3479,1359,337,0,163.59,5,4,Charter Communications Inc -- T-Mobile US -- Verizon -- FRONTIER -- West Carolina Communications LLC,0,0,1,1
45001950402,2293,1899,335,0,0,0,51,50.5,60795,0,478,11,358,101,0,21,64,1037,913,124,222,0,787,233,17,787,787,677,228,0,0,133,28,115,115,149,92,2231,0,0,22,40,48,0,1671,2149,1037,230,0,42.28,6,4,Charter Communications Inc -- T-Mobile US -- Verizon -- West Carolina Communications LLC -- Vyve Broadband -- Brightspeed,0,0,1,1
45001950500,4494,2231,2105,25,0,0,87,44.7,38934,98,939,255,551,88,64,468,620,2042,1261,781,376,0,1406,357,279,1442,1442,1194,480,271,150,306,39,284,202,369,306,4407,0,0,87,0,0,0,3456,4372,2042,564,1,42.52,7,5,Charter Communications Inc -- T-Mobile US -- Verizon -- FRONTIER -- West Carolina Communications LLC -- Vyve Broadband -- Brightspeed,0,0,1,1
45001950600,2731,1239,1418,0,0,0,35,47.6,33419,41,761,135,181,39,0,237,336,1129,683,446,255,0,814,82,233,814,814,617,265,128,53,211,79,247,182,137,97,2707,0,16,0,8,8,0,1889,2523,1129,325,1,33.92,4,3,Xfinity -- West Carolina Communications LLC -- Verizon -- FRONTIER,0,0,1,1
45003020100,4795,3879,770,0,0,0,107,50.4,50772,120,1101,104,309,156,185,792,582,1947,1812,135,464,0,1481,232,234,1497,1497,691,377,89,87,325,109,334,268,215,173,4776,0,0,14,5,22,0,3748,4681,1947,383,1,36.22,6,6,CarolinaConnect Cooperative Inc. -- Comporium Brevard -- Charter Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020200,5952,4282,1318,11,0,0,24,42.4,76017,49,1394,94,544,377,8,614,138,2181,1949,232,846,0,1825,192,164,1825,1825,952,347,188,90,174,155,292,190,182,118,5833,0,10,100,9,0,0,4057,5439,2181,344,0,64.07,5,5,CarolinaConnect Cooperative Inc. -- Breezeline -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020301,2127,1735,160,0,0,0,186,45.5,60885,47,340,208,108,53,4,74,214,787,688,99,234,0,639,73,75,639,639,372,142,32,0,102,76,85,51,137,102,1993,0,35,53,46,8,10,1498,1960,787,172,1,62.2,6,6,Xfinity -- CarolinaConnect Cooperative Inc. -- Breezeline -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020303,2482,1144,969,0,0,0,481,35.1,46680,62,162,14,158,7,0,294,113,809,384,425,371,0,744,42,23,750,750,312,42,46,46,113,106,154,119,102,102,2352,0,0,130,0,130,0,1570,2363,809,169,0,317.81,6,6,Xfinity -- CarolinaConnect Cooperative Inc. -- Breezeline -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020304,4795,2755,1584,21,203,0,365,39.4,51860,176,1098,76,674,299,0,486,170,2179,1389,790,497,18,1826,134,201,1844,1826,1342,335,303,227,129,71,296,239,331,169,4236,73,14,312,160,91,0,3275,4581,2179,435,0,234.91,5,5,Xfinity -- Breezeline -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020401,6824,4591,1596,0,67,0,590,34.7,75158,54,1273,66,984,506,28,555,169,2469,1917,552,878,0,2199,124,146,2199,2199,2023,270,54,54,47,47,216,200,457,313,6521,0,22,159,122,192,21,4439,6430,2469,361,0,409.72,7,6,Xfinity -- CarolinaConnect Cooperative Inc. -- Breezeline -- Advanced Technology Group -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020402,2052,1125,582,0,0,0,422,32.3,27435,53,436,88,138,0,8,505,220,791,470,321,245,0,488,125,178,515,515,301,205,113,41,211,80,136,105,96,72,1825,0,28,58,141,150,13,1273,1854,791,124,0,885.81,5,5,Xfinity -- Breezeline -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020500,8889,6834,1682,10,45,0,214,41.9,93492,19,947,437,2195,824,228,62,117,3713,3107,606,872,0,3572,91,50,3572,3572,3150,119,41,41,64,64,220,189,326,295,8662,0,66,161,0,72,0,6957,8543,3713,290,0,656.98,6,5,Xfinity -- CarolinaConnect Cooperative Inc. -- WOW Internet Cable & Phone -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020601,3830,2480,1164,0,40,0,76,42.6,108655,0,456,114,721,220,50,76,38,1381,1316,65,446,0,1342,12,27,1360,1360,1058,21,20,10,18,18,91,91,121,121,3613,22,130,0,65,21,10,2583,3583,1381,162,0,404.85,6,6,Xfinity -- CarolinaConnect Cooperative Inc. -- Breezeline -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020603,3498,2197,905,0,10,0,26,33.6,44176,0,648,210,334,37,0,653,200,1353,906,447,601,0,1156,105,92,1169,1169,1031,133,104,104,94,33,383,373,145,114,3441,0,24,29,4,26,4,2039,3175,1353,146,0,2105.51,4,4,Xfinity -- AT&T Inc -- T-Mobile US -- Verizon,0,0,1,1
45003020604,2685,1730,566,0,0,0,638,43.5,47738,0,966,112,248,31,15,106,165,1138,720,418,367,7,983,134,14,994,987,846,103,63,59,188,91,169,153,168,144,2205,2,91,132,255,99,0,1905,2569,1138,129,0,771.12,5,5,Xfinity -- Breezeline -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020701,5362,4497,675,14,10,0,299,42.2,78875,0,830,50,849,346,97,208,104,2339,1876,463,670,0,2060,126,153,2060,2060,1646,279,46,46,110,53,170,102,188,152,5243,0,33,76,10,16,84,3916,5072,2339,272,0,1329.69,5,4,Xfinity -- Everstream -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020702,4341,2812,1234,3,0,12,189,36.1,48839,53,873,166,317,52,0,240,695,1924,821,1103,592,12,1651,124,137,1663,1651,1489,185,95,13,214,150,316,265,448,393,4020,18,148,53,102,153,0,2907,4138,1924,230,0,1518.35,6,4,Xfinity -- WOW Internet Cable & Phone -- T-Mobile US -- Everstream -- Verizon -- AT&T Inc,0,0,1,1
45003020801,3668,3421,118,0,16,0,304,51.8,92454,22,348,66,1109,234,104,101,151,1544,1426,118,430,11,1453,56,24,1464,1453,1153,80,60,60,40,35,99,89,259,248,3505,79,19,30,35,7,0,2830,3336,1544,140,0,1215.65,5,4,Xfinity -- Fusion -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
45003020802,5824,4329,936,0,65,0,349,46.0,69914,0,1064,159,883,454,119,390,436,3168,1677,1491,539,32,2804,197,135,2836,2804,2254,315,311,237,340,211,487,429,169,152,5583,62,112,32,35,1,15,4886,5589,3168,336,0,1970.11,5,4,Xfinity -- WOW Internet Cable & Phone -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
