Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
28001000101,4710,3193,776,56,166,0,495,34.3,43525,142,869,294,136,77,0,257,213,1251,954,297,373,0,1016,102,133,1079,1079,578,172,88,50,141,131,161,128,455,455,3387,4,0,0,1319,870,175,3321,4385,1251,321,0,37.07,5,4,Cable America -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28001000102,2350,1585,758,0,0,0,245,52.4,40634,9,903,95,190,61,0,18,244,1039,858,181,181,0,782,61,196,838,838,434,157,28,28,247,124,182,165,128,91,2235,0,115,0,0,8,0,1799,2189,1039,251,0,31.08,5,4,Cable America -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28001000200,3930,379,2891,0,0,0,602,42.4,36537,42,539,126,352,90,19,180,550,1457,1022,435,640,0,1230,60,167,1238,1238,703,177,122,35,197,139,372,364,188,173,3836,0,0,94,0,601,0,2606,3838,1457,383,1,49.63,7,5,Point Broadband Fiber Holding LLC -- Cable America -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc -- SkyRider Communications  LLC,0,0,1,1
28001000300,1774,33,1678,0,0,0,0,45.3,28750,53,343,44,50,132,4,368,375,660,379,281,148,0,388,53,219,410,410,273,244,102,57,130,56,171,106,34,31,1770,0,4,0,0,0,0,1118,1683,660,230,1,1528.44,5,2,Cable America -- Everstream -- T-Mobile US -- AT&T Inc -- SkyRider Communications  LLC,0,0,1,1
28001000400,2983,174,2575,0,0,0,376,27.1,17083,30,530,64,157,101,11,1220,694,1186,383,803,386,0,878,0,308,896,896,582,290,442,329,262,204,252,151,55,55,2974,0,0,0,9,7,0,1496,2502,1186,302,1,2275.01,5,4,Cable America -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28001000500,2966,802,2082,0,0,0,67,52.1,21811,97,840,62,164,107,9,517,491,1535,816,719,230,0,1134,100,301,1173,1173,841,362,302,261,380,253,168,22,201,184,2888,0,11,67,0,80,0,2299,2886,1535,369,1,398.95,5,4,Cable America -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28001000600,2701,969,1681,0,0,0,0,34.5,55625,0,378,68,299,80,27,493,252,912,621,291,330,0,828,15,69,828,828,695,69,152,140,85,58,113,99,73,73,2672,0,21,8,0,0,26,1645,2457,912,246,1,934.06,4,3,Cable America -- AT&T Inc -- T-Mobile US -- Troy Cablevision Inc.,0,0,1,1
28001000700,1376,716,515,0,10,0,95,57.6,37639,0,173,66,229,77,35,105,156,713,480,233,58,0,588,44,81,592,592,449,112,56,52,109,78,183,140,38,38,1300,0,6,10,60,34,14,1191,1339,713,231,1,1008.36,7,5,Point Broadband Fiber Holding LLC -- Cable America -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc -- SkyRider Communications  LLC,0,0,1,1
28001000800,2840,872,1708,1,88,0,64,51.0,47527,53,472,83,299,123,42,595,279,1217,925,292,292,0,974,89,154,974,974,536,225,180,95,159,62,138,100,269,265,2808,0,32,0,0,0,0,2097,2649,1217,325,1,18.48,7,5,Point Broadband Fiber Holding LLC -- Cable America -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc -- SkyRider Communications  LLC,0,0,1,1
28001000900,3795,2729,1043,0,0,0,107,42.4,44688,56,630,135,552,359,51,267,187,1648,1114,534,464,0,1400,76,172,1418,1418,1039,207,137,137,194,81,318,247,190,190,3781,0,5,9,0,0,0,2730,3642,1648,395,1,1121.21,6,4,Cable America -- T-Mobile US -- Troy Cablevision Inc. -- Everstream -- Verizon -- AT&T Inc,0,0,1,1
28003950100,5244,4809,212,104,28,0,148,35.6,57396,47,985,211,413,120,0,205,375,2012,1565,447,753,0,1607,88,317,1669,1669,1393,318,65,65,165,74,449,400,218,194,5116,0,46,69,13,0,28,3501,4878,2012,410,1,165.77,6,5,Xfinity -- First Light Fiber LLC dba ACE Fiber -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28003950201,3678,2540,889,0,0,44,309,33.9,40179,148,568,250,149,27,0,283,950,1511,651,860,409,0,921,78,512,974,974,794,459,110,110,480,109,146,104,327,260,3583,0,0,0,95,57,0,2243,3288,1511,271,0,1423.98,6,5,Xfinity -- First Light Fiber LLC dba ACE Fiber -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28003950202,3455,3273,78,0,2,0,28,53.1,95938,82,378,156,868,255,195,80,185,1498,1305,193,348,0,1341,47,110,1366,1366,1195,85,40,40,143,78,143,143,177,162,3406,0,28,0,21,29,12,2701,3335,1498,263,0,454.71,6,5,Xfinity -- First Light Fiber LLC dba ACE Fiber -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28003950300,3404,2859,485,0,0,0,5,51.6,38893,20,550,237,303,242,48,429,307,1662,844,818,251,0,1024,328,310,1027,1027,763,426,188,29,361,126,214,74,164,135,3360,0,43,1,0,0,0,2724,3291,1662,279,1,233.7,6,5,Xfinity -- First Light Fiber LLC dba ACE Fiber -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28003950401,2808,2751,0,2,0,0,39,43.0,56950,81,579,56,131,69,0,219,238,999,839,160,467,0,781,52,166,798,798,439,140,128,19,99,59,97,75,131,119,2791,0,1,15,1,0,0,1817,2701,999,211,0,48.76,7,6,Xfinity -- TEPAConnect -- First Light Fiber LLC dba ACE Fiber -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28003950402,1737,1733,0,0,0,0,4,41.8,51632,0,272,139,79,40,0,91,61,733,564,169,196,0,578,62,93,586,586,177,124,47,47,95,28,139,106,62,62,1699,0,34,0,4,4,0,1223,1625,733,147,0,28.11,7,6,Xfinity -- TEPAConnect -- First Light Fiber LLC dba ACE Fiber -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28003950501,3901,2807,356,18,51,0,143,43.9,37603,270,594,250,209,141,0,273,209,1520,909,611,341,12,917,188,403,936,924,409,546,123,123,341,145,232,122,324,133,3741,0,0,109,51,0,96,2728,3481,1520,300,0,108.92,7,5,Xfinity -- First Light Fiber LLC dba ACE Fiber -- Fusion -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28003950502,2801,1228,824,0,0,0,411,31.6,29122,18,537,69,161,49,38,396,382,1170,195,975,262,0,564,341,265,582,582,431,353,159,70,250,81,251,96,116,109,2656,0,52,57,36,0,36,1844,2724,1170,211,0,859.62,7,5,Xfinity -- First Light Fiber LLC dba ACE Fiber -- Fusion -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28003950600,3663,3428,66,0,56,0,28,39.4,55703,36,628,301,192,84,20,138,286,1387,1208,179,493,0,1080,160,147,1097,1081,740,235,65,44,212,119,200,155,128,104,3600,0,3,4,56,0,0,2492,3555,1387,248,1,49.61,8,7,Xfinity -- First Light Fiber LLC dba ACE Fiber -- T-Mobile US -- Tishomingo Connect -- Troy Cablevision Inc. -- Verizon -- FRONTIER -- AT&T Inc,0,0,1,1
28003950700,4026,2789,447,0,2,0,96,38.6,50990,29,1104,336,211,69,25,209,475,1483,1131,352,403,27,1216,106,134,1249,1222,805,223,86,59,46,26,420,285,180,130,4023,0,0,2,1,1,0,2796,3943,1483,272,1,36.06,9,7,Xfinity -- TEPAConnect -- First Light Fiber LLC dba ACE Fiber -- PrentissConnect -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- FRONTIER -- AT&T Inc,0,0,1,1
28005950100,4529,3287,1159,11,0,0,2,48.9,39250,31,1048,176,87,172,19,297,514,1974,1582,392,386,0,1437,293,244,1441,1439,556,533,139,85,354,140,236,204,459,324,4522,0,0,0,7,0,0,3189,4277,1974,319,1,20.01,0,0,0,0,0,0,0
28005950200,3668,2035,1603,7,4,0,7,47.2,34615,16,1042,70,165,69,38,541,329,1633,1253,380,408,0,1312,163,158,1369,1369,711,242,174,91,297,217,366,344,259,221,3635,0,12,4,17,7,4,2614,3444,1633,393,1,23.14,0,0,0,0,0,0,0
28005950301,2061,1108,909,0,0,0,0,54.7,39483,8,682,61,64,37,0,196,388,928,878,50,216,0,462,259,207,462,462,198,445,65,27,291,60,85,60,99,4,2061,0,0,0,0,39,0,1632,1944,928,220,0,11.93,0,0,0,0,0,0,0
28005950302,2425,918,1430,0,0,0,0,43.1,22788,0,567,214,87,76,0,246,887,1299,1009,290,291,0,741,221,337,741,741,324,544,211,0,298,70,414,369,71,54,2425,0,0,0,0,0,0,1699,2352,1299,246,0,13.29,0,0,0,0,0,0,0
28007060100,2172,1423,630,0,26,0,0,44.6,37885,16,386,203,136,44,0,116,644,784,687,97,187,0,496,148,140,555,555,170,227,27,24,164,109,191,62,121,121,2146,0,0,26,0,0,0,1400,1947,784,228,1,10.84,0,0,0,0,0,0,0
28007060200,2794,2067,530,0,21,0,221,33.9,56328,42,447,143,247,35,18,128,358,763,674,89,242,0,579,63,121,590,590,185,167,34,15,76,33,124,91,83,63,2761,0,0,17,16,61,0,1678,2502,763,245,1,14.66,5,4,BCI_Mississippi_Broadband_LLC -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28007060300,3394,1285,1939,0,0,0,28,42.5,44750,8,697,232,190,132,1,347,198,1186,1063,123,411,0,901,204,81,901,901,458,176,167,72,208,148,151,107,160,140,3394,0,0,0,0,0,0,2386,3257,1186,367,1,19.1,5,4,BCI_Mississippi_Broadband_LLC -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28007060400,2585,1784,708,0,0,0,36,48.9,46732,4,396,213,232,46,3,204,214,1073,933,140,234,0,801,174,98,812,812,343,261,63,49,116,49,200,101,277,240,2585,0,0,0,0,0,0,1897,2537,1073,324,1,17.87,6,5,BCI_Mississippi_Broadband_LLC -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc -- East Mississippi Connect LLC,0,0,1,1
28007060500,3454,1765,1531,21,0,0,32,37.7,31544,67,661,156,335,158,40,368,451,1439,806,633,410,0,1218,115,106,1224,1224,879,154,141,85,284,168,314,284,64,57,3454,0,0,0,0,0,0,2201,3245,1439,462,1,760.65,4,3,BCI_Mississippi_Broadband_LLC -- AT&T Inc -- T-Mobile US -- Troy Cablevision Inc.,0,0,1,1
28007060600,3443,1156,2190,0,0,0,80,34.6,32688,40,572,194,205,61,3,465,610,1066,583,483,403,0,765,119,182,785,785,530,215,150,138,180,81,240,180,166,83,3443,0,0,0,0,0,0,2150,3269,1066,373,1,604.84,5,4,BCI_Mississippi_Broadband_LLC -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- AT&T Inc,0,0,1,1
28009950101,2932,920,1757,0,30,5,167,39.4,45676,0,623,30,150,102,4,234,192,1064,833,231,255,0,591,189,284,619,619,313,380,31,27,143,47,234,101,175,73,2425,3,22,164,318,149,306,2097,2879,1064,234,0,30.22,4,3,BCI_Mississippi_Broadband_LLC -- AT&T Inc -- T-Mobile US -- Troy Cablevision Inc.,0,0,1,1
28009950102,2298,1568,633,0,0,0,21,49.8,47500,49,446,92,102,41,63,262,212,956,879,77,155,4,640,114,198,702,698,293,245,187,75,84,36,147,122,82,67,2298,0,0,0,0,0,0,1577,2130,956,211,0,12.34,5,4,TEPAConnect -- BCI_Mississippi_Broadband_LLC -- T-Mobile US -- Troy Cablevision Inc. -- AT&T Inc,0,0,1,1
28009950200,2407,2157,154,0,0,0,51,41.9,35995,16,504,135,79,32,0,168,260,1066,787,279,287,0,590,350,126,590,590,212,399,46,0,236,84,210,121,277,149,2366,0,0,40,1,18,12,1744,2303,1066,173,1,18.51,6,5,BCI_Mississippi_Broadband_LLC -- North East Fiber LLC -- TEPAConnect -- T-Mobile US -- Troy Cablevision Inc. -- AT&T Inc,0,0,1,1
28011950100,2839,269,2479,0,6,0,24,41.1,28673,48,396,78,180,112,7,607,659,1159,729,430,276,0,743,250,166,743,743,570,397,219,155,218,89,245,101,246,211,2833,0,0,0,6,0,11,1949,2687,1159,490,1,12.41,4,1,Cable America -- Uplink Internet| LLC| Uplink L.L.C. -- Everstream -- Troy Cablevision Inc.,0,0,1,1
28011950200,2736,369,2217,4,9,0,89,37.4,21514,50,429,160,153,54,28,627,505,1127,660,467,344,0,491,319,317,521,521,297,440,167,101,365,123,209,100,78,65,2724,0,0,3,9,15,0,1886,2547,1127,513,1,26.6,4,3,Cable America -- AT&T Inc -- T-Mobile US -- Troy Cablevision Inc.,0,0,1,1
28011950300,3042,421,2606,0,0,0,0,36.5,33205,30,427,114,368,128,27,343,793,1164,577,587,350,2,835,198,129,840,838,528,303,144,68,223,70,271,232,142,124,3036,0,6,0,0,9,0,2105,2850,1164,534,1,35.83,5,2,Cable America -- Everstream -- T-Mobile US -- Troy Cablevision Inc. -- Uplink Internet| LLC| Uplink L.L.C.,0,0,1,1
28011950400,3788,1116,2555,0,30,0,111,40.4,32868,119,653,152,201,100,42,491,661,1353,895,458,422,0,902,190,261,932,932,455,361,123,75,333,129,235,122,153,141,3755,0,0,21,12,56,8,2599,3660,1353,433,1,11.41,5,4,Cable America -- T-Mobile US -- Troy Cablevision Inc. -- AT&T Inc -- TecInfo Communications  LLC,0,0,1,1
28011950500,5183,1900,2647,0,0,0,388,38.8,46689,50,729,150,455,411,357,341,631,2175,1212,963,808,0,1755,300,120,1758,1758,1153,269,142,117,228,98,356,330,478,369,4783,0,46,155,199,210,27,3335,4716,2175,494,1,54.14,6,4,Cable America -- Everstream -- T-Mobile US -- Troy Cablevision Inc. -- AT&T Inc -- TecInfo Communications  LLC,0,0,1,1
28011950601,2129,1724,198,0,184,0,0,33.9,62204,0,159,44,259,191,67,92,144,936,758,178,328,0,871,31,34,871,871,768,46,58,53,50,31,50,50,166,154,1993,0,0,28,108,0,67,1366,1921,936,388,0,791.02,3,2,Cable America -- T-Mobile US -- Troy Cablevision Inc.,0,0,1,1
28011950602,4102,2929,719,0,17,0,86,30.7,90103,0,87,186,875,303,144,228,172,1425,994,431,373,0,1328,68,29,1343,1343,1114,82,112,112,41,27,205,167,75,75,3891,0,79,79,53,5,25,2351,3871,1425,448,0,869.19,4,3,Cable America -- AT&T Inc -- T-Mobile US -- Troy Cablevision Inc.,0,0,1,1
28011950701,3196,294,2836,0,0,0,0,35.4,20407,65,496,199,211,69,20,828,821,1150,437,713,403,0,945,117,88,945,945,598,202,174,126,394,322,215,190,179,133,3191,0,0,0,5,0,0,2005,2936,1150,463,1,911.27,5,3,Cable America -- Everstream -- Troy Cablevision Inc. -- T-Mobile US -- AT&T Inc,0,0,1,1
