Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
35001000204,3070,1937,107,156,4,0,1357,41.0,63846,13,414,101,514,320,26,211,142,1494,988,506,294,0,1372,90,32,1372,1372,1079,75,122,113,40,18,175,169,223,193,2924,0,4,85,57,43,39,2297,2895,1494,211,0,6269.15,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000205,3065,1879,53,237,71,0,1380,36.2,56234,0,311,249,214,207,18,251,412,1435,709,726,405,6,1248,134,47,1262,1256,1061,142,59,42,129,121,365,292,107,107,2963,0,14,73,15,52,102,2009,2768,1435,252,0,6838.21,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000206,3363,1975,153,152,15,0,918,43.4,67962,10,407,94,378,268,73,158,110,1262,847,415,292,26,1086,100,50,1112,1086,951,137,44,0,48,20,205,174,89,80,3213,12,26,112,0,46,0,2290,3335,1262,192,0,5975.22,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000207,2665,1505,95,61,37,0,1146,45.3,65855,0,518,29,414,223,41,107,176,1264,824,440,275,0,1104,55,105,1104,1104,882,136,80,60,31,31,222,171,207,138,2346,9,72,211,27,65,20,1981,2622,1264,224,0,2600.34,8,5,Xfinity -- UPN -- Charter Communications Inc -- TPx Communications -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000208,2780,1681,145,51,100,0,1403,44.1,41594,9,534,206,153,88,70,403,261,1372,997,375,329,17,1149,96,110,1166,1149,724,182,122,74,130,110,244,220,333,302,2432,13,7,140,188,173,49,2143,2640,1372,185,0,3274.27,6,4,Xfinity -- NMSurf -- Fusion -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000300,6137,4611,150,84,292,0,1912,32.3,72500,0,271,33,1072,1077,433,580,471,2792,1542,1250,654,0,2626,128,38,2645,2645,2432,108,266,266,197,158,181,181,337,296,5504,18,47,308,260,50,14,4059,5946,2792,504,0,4190.71,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000401,4348,2639,49,124,302,0,2041,35.3,68204,0,359,100,793,549,206,338,156,1898,1303,595,405,0,1740,38,120,1759,1759,1489,127,82,68,90,70,226,188,291,278,3731,0,57,254,306,114,219,3003,4003,1898,313,0,4584.84,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000402,3586,2252,76,91,78,0,951,37.0,82269,0,307,60,658,605,121,220,40,1504,911,593,389,0,1328,110,66,1328,1328,1216,106,45,45,59,26,122,108,155,124,3105,0,31,133,317,53,45,2528,3155,1504,267,0,4612.09,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000501,2779,1610,113,229,86,0,1205,49.6,40099,8,600,79,382,220,0,560,361,1494,565,929,204,0,1129,244,121,1149,1149,798,310,131,107,331,263,254,222,186,120,2504,0,49,150,76,97,103,2104,2628,1494,529,0,6296.39,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000503,3361,2238,48,441,96,0,750,41.5,45643,0,215,124,882,681,126,243,258,2006,744,1262,197,0,1668,230,108,1675,1675,1456,295,100,52,143,75,430,333,383,311,3125,0,19,66,151,23,60,2834,3266,2006,644,0,5884.2,6,4,Xfinity -- NMSurf -- Fusion -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000504,1331,996,35,92,19,0,353,43.6,65577,0,29,41,350,312,77,68,106,694,357,337,61,0,612,52,30,612,612,560,68,36,36,57,57,134,82,55,55,1195,0,14,35,87,47,7,1114,1331,694,283,0,2783.84,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000601,4326,3038,91,253,174,0,1826,40.5,54835,2,730,228,656,384,74,221,564,1914,1042,872,490,0,1611,106,197,1620,1620,1262,285,99,68,383,178,184,184,206,194,3908,0,59,247,112,121,140,3209,3948,1914,277,0,4576.32,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000603,4487,2212,555,270,204,0,2866,34.4,26560,32,644,261,221,241,0,408,1116,1965,524,1441,434,0,1394,356,215,1421,1421,800,308,195,109,600,262,460,384,236,216,2888,0,115,264,1220,814,63,3095,4301,1965,663,0,7685.14,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000605,3647,1898,192,147,103,0,1969,36.3,32349,73,483,91,441,119,67,355,844,1755,537,1218,386,0,1387,186,182,1404,1404,935,289,238,202,249,129,525,456,291,259,2744,0,115,270,518,453,55,2508,3511,1755,604,0,5829.7,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000704,3540,2314,112,227,121,0,1790,45.4,52500,29,689,252,329,227,49,231,370,1518,856,662,258,0,1100,341,77,1100,1100,877,319,114,55,147,40,240,139,194,166,3055,0,163,242,80,193,105,2757,3439,1518,413,0,3292.91,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000711,4290,3088,59,97,114,0,1263,49.1,82273,0,609,224,784,587,105,241,247,2214,1655,559,380,0,1943,131,140,1943,1943,1638,255,130,96,117,80,294,236,197,158,4073,0,88,112,17,24,6,3492,4058,2214,440,0,3701.36,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000712,4052,2722,60,279,219,0,1722,38.2,57633,0,689,136,436,346,18,231,399,1793,1106,687,703,20,1409,174,190,1439,1419,1228,291,67,50,203,126,228,90,393,386,3627,28,47,252,98,66,163,2923,3815,1793,404,0,7203.57,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000713,5833,3894,351,481,82,0,2195,42.6,33586,38,1002,520,806,132,5,947,1188,2658,1085,1573,369,0,2152,157,349,2223,2223,1720,345,460,202,534,466,417,417,219,170,5442,0,47,67,277,152,125,4205,5454,2658,573,0,7604.76,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000714,5046,2585,256,849,682,0,1552,35.9,66020,46,598,222,716,315,24,458,206,2159,1397,762,455,0,1710,22,427,1710,1710,1457,449,87,65,329,150,339,165,174,174,4150,0,144,270,482,83,378,3532,4616,2159,466,0,3946.81,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000715,2522,869,35,12,1,0,2261,19.9,25270,42,113,42,158,0,0,89,1200,822,546,276,347,0,558,146,118,570,570,404,193,68,0,323,229,137,98,81,50,1874,0,39,29,580,1213,0,1105,2317,822,181,0,6339.45,6,4,Xfinity -- NMSurf -- Fusion -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000716,4893,2861,128,190,180,0,3508,33.8,55957,4,874,326,365,47,51,607,459,1734,974,760,610,0,1433,229,72,1433,1433,1091,146,148,127,143,90,301,257,251,170,4311,34,107,97,344,430,58,3174,4619,1734,384,0,5313.8,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000717,2112,943,159,101,49,26,969,35.2,28933,0,141,31,207,101,0,240,322,931,163,768,143,0,726,74,131,746,733,576,115,85,85,161,73,278,197,171,142,1575,0,59,56,422,215,26,1313,2016,931,236,0,7857.28,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000718,4032,2072,70,400,161,0,2008,35.2,54474,0,303,138,555,206,25,171,530,1966,1495,471,409,0,1586,316,64,1617,1617,1372,328,74,74,171,171,476,199,165,165,3105,0,140,293,494,247,114,3255,3727,1966,455,0,4875.72,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000719,2875,2074,115,24,369,0,809,35.1,135077,0,247,58,344,409,10,81,0,1069,974,95,396,0,1069,0,0,1069,1069,1042,0,0,0,0,0,33,33,0,0,2395,60,38,341,41,15,67,1892,2581,1069,255,0,5459.48,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000720,4014,3109,77,0,73,0,849,60.2,111899,0,504,78,712,881,220,240,37,2011,1759,252,154,17,1878,21,95,1912,1895,1650,83,151,134,31,15,23,12,306,303,3841,0,0,142,31,53,30,3407,3868,2011,466,0,804.82,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000904,4302,2307,205,165,236,16,2253,39.4,42708,47,604,114,506,217,40,597,854,1750,1000,750,478,0,1479,133,138,1489,1479,982,234,83,59,311,251,417,306,189,175,3103,16,54,262,867,559,211,2810,4158,1750,595,0,6186.23,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000905,1682,903,115,195,36,0,715,39.0,33840,35,289,118,139,71,5,360,171,849,399,450,161,11,727,111,0,738,727,370,102,188,188,120,90,155,72,105,105,1494,0,60,32,96,82,97,1261,1491,849,312,0,6025.17,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000906,3279,1969,121,271,2,0,1404,44.2,23035,58,623,153,138,133,12,554,582,2208,35,2173,366,0,1741,226,241,1776,1776,1118,303,461,319,576,376,510,435,416,416,3046,29,0,81,123,155,54,2456,3135,2208,759,0,6084.5,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001000907,2548,1429,145,95,0,0,1787,31.4,29568,93,320,76,102,79,0,1110,343,966,396,570,334,0,715,49,202,724,715,442,242,61,61,294,195,385,262,100,100,1831,54,0,299,364,560,0,1490,2406,966,348,0,10856.66,4,3,Xfinity -- Verizon -- NMSurf -- CenturyLink,0,0,1,1
35001000908,5015,2724,276,121,90,0,4083,23.5,20922,41,551,237,174,0,0,2199,785,1534,213,1321,560,0,1256,187,91,1256,1256,972,257,305,253,424,369,357,270,99,99,3828,0,0,155,1032,835,65,2437,4418,1534,658,0,12916.41,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001001101,3958,2561,89,24,115,0,1422,48.2,66658,0,411,45,944,609,121,96,528,2147,1410,737,327,0,1899,106,142,1950,1950,1644,197,95,53,154,128,271,243,196,180,3539,0,64,221,134,79,99,3194,3875,2147,754,0,4827.24,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001001102,2725,1886,52,213,21,0,1133,46.8,51836,0,650,24,358,252,48,143,423,1430,854,576,261,8,1244,67,111,1252,1244,1168,168,53,43,125,48,218,161,106,106,2325,0,98,198,104,120,38,2035,2717,1430,235,0,5517.05,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001001201,3994,2589,244,81,169,0,1875,31.5,36727,0,589,238,557,307,192,999,421,1771,582,1189,322,0,1350,321,100,1350,1350,1062,366,378,246,107,92,281,171,388,244,3381,0,11,198,404,252,109,2512,3657,1771,315,0,6542.35,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001001202,2934,1485,273,48,93,0,1927,35.5,58113,0,499,52,232,110,75,225,345,1270,601,669,251,0,1125,91,54,1125,1125,973,114,172,106,178,145,129,129,53,53,2317,0,13,256,348,415,0,1834,2845,1270,220,0,635.26,7,4,Xfinity -- UPN -- NMSurf -- NetFortris -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001001300,4089,2114,166,239,0,0,3091,34.0,39063,85,653,133,281,194,13,428,723,1495,1135,360,446,0,925,328,242,925,925,536,454,158,46,186,72,259,174,377,189,3275,0,18,442,354,738,0,2934,3912,1495,466,0,3774.55,7,4,Xfinity -- UPN -- NMSurf -- Fusion -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001001400,2134,796,92,41,0,0,1492,36.5,32500,33,441,129,225,66,14,303,236,838,415,423,102,0,583,131,124,583,583,436,219,126,86,150,25,201,151,57,33,1988,0,0,55,91,233,27,1608,1996,838,346,0,4746.15,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001001500,2874,1638,62,117,19,0,1746,38.7,40100,57,132,85,518,195,53,296,447,1512,642,870,409,0,1218,117,177,1226,1226,978,233,109,109,274,92,214,214,298,241,2486,0,68,182,138,298,0,2053,2700,1512,519,0,4448.44,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001001701,1883,1697,0,0,36,0,113,45.9,96970,0,26,0,463,321,153,135,53,959,604,355,185,0,910,40,9,910,910,843,9,64,64,74,45,83,83,28,19,1769,12,26,64,12,13,0,1539,1869,959,173,0,3803.06,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001001702,2666,1546,8,390,35,0,1041,30.6,30342,15,148,6,727,205,41,315,624,1572,121,1451,119,0,1400,147,25,1400,1400,1083,76,86,86,404,356,423,299,179,179,2470,0,10,91,95,93,38,2012,2626,1572,300,0,8716.91,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001001800,2197,1248,151,107,165,0,865,20.4,27135,0,100,17,103,105,5,160,39,439,46,393,27,0,287,73,79,293,293,201,73,64,59,76,31,115,84,38,23,2012,0,34,50,101,34,26,613,2188,439,92,0,2548.34,7,4,Xfinity -- UPN -- NMSurf -- Allstream Business US LLC -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001002000,2468,1310,56,133,106,0,1533,27.9,34592,34,278,28,244,115,10,501,444,1238,315,923,255,24,1004,121,89,1028,1004,832,186,193,180,156,88,278,210,226,202,2184,0,18,116,150,417,66,1468,2368,1238,478,0,2893.99,6,4,Xfinity -- UPN -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001002100,1735,936,37,148,0,0,919,32.9,17471,0,66,80,455,134,50,294,289,1266,150,1116,64,0,874,360,32,890,890,647,138,233,181,409,193,171,171,139,139,1690,0,27,6,12,6,40,1296,1729,1266,396,0,3176.11,9,4,Xfinity -- FastTrack Communications -- UPN -- NMSurf -- Allstream Business US LLC -- T-Mobile US -- Verizon -- Cogent Communication -- CenturyLink,0,0,1,1
35001002200,3106,1850,110,19,36,0,1402,43.5,41707,19,275,28,761,376,34,184,405,1938,626,1312,251,32,1520,284,102,1552,1520,1230,171,199,181,422,311,264,201,210,156,2790,0,64,157,95,236,0,2389,3034,1938,646,0,2871.11,8,5,Xfinity -- UPN -- Charter Communications Inc -- NMSurf -- Allstream Business US LLC -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001002301,2133,908,0,0,10,0,2125,37.7,61534,35,383,141,21,28,0,143,118,669,426,243,261,0,492,4,173,492,492,402,177,74,74,158,31,19,19,63,35,1632,0,19,104,378,395,0,1260,2026,669,203,0,6892.55,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001002302,3044,920,56,20,0,0,2728,54.6,40972,221,580,242,321,168,0,153,190,1088,843,245,311,0,774,266,48,774,774,606,294,27,27,134,94,346,208,103,89,2045,0,5,625,369,958,0,2432,2987,1088,409,0,3679.29,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
35001002303,2667,1192,0,208,0,0,2376,39.0,44875,46,658,105,214,42,0,52,451,984,629,355,247,0,655,215,114,655,655,529,271,21,10,203,75,127,73,174,92,2453,0,58,89,67,314,0,1872,2563,984,340,0,2712.67,5,4,Xfinity -- NMSurf -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
