Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
48001950100,5268,4214,213,1,30,0,488,44.9,69663,95,884,254,452,293,39,106,671,1833,1579,254,452,19,1300,304,210,1322,1303,852,398,53,33,152,101,277,90,150,117,5014,0,3,42,209,50,0,3695,4840,1833,175,1,29.19,6,3,Etex Telephone -- Optimum -- DCTexas -- T-Mobile US -- Verizon -- Brightspeed,0,0,1,1
48001950401,4763,1551,1590,28,6,0,1836,39.4,105000,131,606,1121,45,7,0,0,0,20,16,4,0,0,18,0,2,18,18,16,2,0,0,0,0,2,0,4,4,4253,33,22,124,331,467,14,4300,4763,20,9,1,712.87,0,0,0,0,0,0,0
48001950402,6540,2847,2425,22,7,0,2006,42.1,0,226,986,1553,126,48,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5886,14,78,78,484,273,61,6209,6540,0,0,1,254.76,0,0,0,0,0,0,1
48001950500,4323,2549,801,39,0,33,1386,39.1,47454,18,938,174,424,171,0,242,483,1425,953,472,498,10,1041,214,160,1081,1064,790,293,125,47,131,76,247,187,210,200,3837,0,25,284,177,447,0,2920,3920,1425,190,1,474.29,7,3,Etex Telephone -- UPN -- East Texas Fiber Holdings -- Optimum -- Zito Media -- Verizon -- Brightspeed,0,0,1,1
48001950600,5448,3712,711,0,0,0,1419,30.7,42949,0,848,656,123,11,0,994,444,1988,1144,844,865,12,1524,225,227,1536,1524,832,359,453,398,120,33,305,228,289,189,5287,0,70,53,38,28,0,3204,5046,1988,231,1,732.71,8,4,Etex Telephone -- UPN -- East Texas Fiber Holdings -- Optimum -- T-Mobile US -- Zito Media -- Verizon -- Brightspeed,0,0,1,1
48001950700,2655,976,1383,27,0,0,562,32.3,36268,13,499,141,117,18,0,235,265,773,363,410,305,0,609,63,101,632,632,414,141,44,44,105,85,202,129,150,137,2512,0,5,43,95,112,25,1570,2406,773,106,1,910.22,8,4,Etex Telephone -- UPN -- Charter Communications Inc -- East Texas Fiber Holdings -- Optimum -- Zito Media -- Verizon -- Brightspeed,0,0,1,1
48001950800,6394,3317,2285,17,40,0,974,34.1,44464,19,1076,665,642,177,73,372,435,2844,1253,1591,1223,0,2544,188,112,2568,2568,2091,229,3,0,237,183,727,665,513,501,5701,17,10,146,520,26,0,4236,6012,2844,251,1,1520.56,7,3,Etex Telephone -- UPN -- East Texas Fiber Holdings -- Optimum -- Zito Media -- Verizon -- Brightspeed,0,0,1,1
48001950901,5140,3829,475,0,234,0,525,48.1,51165,43,777,601,327,105,4,176,336,1590,1222,368,363,0,1312,121,157,1312,1312,924,266,30,18,150,107,204,116,370,338,4515,0,180,239,206,70,213,3980,4951,1590,196,1,49.74,9,4,Etex Telephone -- UPN -- East Texas Fiber Holdings -- Optimum -- T-Mobile US -- Zito Media -- Verizon -- Windstream Buffalo Valley Inc. -- Brightspeed,0,0,1,1
48001950902,4667,3426,431,276,12,0,360,46.9,67875,0,1005,229,447,141,50,409,263,1936,1686,250,564,25,1578,94,239,1610,1585,838,318,114,99,232,177,130,59,241,124,4467,62,37,63,38,93,0,3456,4361,1936,238,1,25.94,7,4,Etex Telephone -- UPN -- East Texas Fiber Holdings -- T-Mobile US -- Zito Media -- Verizon -- Brightspeed,0,0,1,1
48001951001,4527,3541,409,20,27,0,288,38.8,61090,13,811,186,438,73,4,259,623,1423,1020,403,498,0,1193,107,123,1193,1193,668,216,41,8,116,64,225,164,141,126,4451,0,0,37,39,56,0,2888,4256,1423,156,0,31.41,6,3,East Texas Fiber Holdings -- T-Mobile US -- Zito Media -- Verizon -- Windstream Buffalo Valley Inc. -- Brightspeed,0,0,1,1
