county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
53001,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,8
53001,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,4
53001,0,0,0,0,0,0,0,0,0,0,147,0,0,147,0,0,0,5
53001,0,0,0,0,0,0,0,0,0,0,535,0,0,0,535,0,0,9
53001,0,0,0,0,0,0,0,0,0,0,1648,0,0,0,0,0,14071,15
53001,0,0,0,0,0,0,0,0,0,0,4559,0,0,0,4559,0,3127,26
53001,0,0,0,0,0,0,0,0,0,0,8638,0,0,0,0,0,0,35
53001,0,0,0,0,0,0,0,0,0,0,25626,25626,0,0,0,0,0,61
53001,0,0,0,0,0,0,1837,0,0,0,1837,0,0,0,1837,0,20846,16
53001,0,0,0,0,0,0,2701,0,0,0,0,0,0,0,0,0,0,20
53001,0,0,0,0,0,0,33155,0,0,0,0,0,0,0,0,0,2606,69
53001,0,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0,72962,3
53001,0,0,0,1,0,0,0,0,0,0,404,0,0,0,0,0,0,8
53001,0,0,0,1,0,0,0,0,0,0,705,0,0,0,0,0,0,10
53001,0,0,0,1,0,0,0,0,0,0,788,0,0,788,0,0,0,11
53001,0,0,0,1,0,0,0,0,0,0,1114,0,0,0,0,0,60767,13
53001,0,0,0,1,0,0,0,0,0,0,10182,0,0,10182,0,0,21,38
53001,0,0,0,1,0,0,0,0,0,0,11041,0,0,0,11041,0,17719,40
53001,0,0,0,1,1,0,0,0,0,0,5,0,0,0,5,0,125,1
53001,0,0,0,1,1,0,0,0,0,0,37,0,0,37,0,0,0,2
53001,0,0,0,1,1,0,0,0,0,0,571,0,0,0,571,0,0,9
53001,0,0,0,1,1,0,0,0,0,0,705,705,0,0,0,705,27517,10
53001,1,0,0,1,0,0,0,0,0,0,1870,1870,0,0,1870,0,261,16
53001,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,521,1
53001,3,0,0,1,0,0,0,0,0,0,484,0,0,484,0,0,521,8
53001,3,0,0,1,1,0,0,0,0,0,147,0,0,0,0,0,750,5
53001,5,0,0,1,1,0,0,0,0,0,2507,0,0,0,0,0,1042,19
53001,7,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,1251,4
53001,7,0,0,1,1,0,0,0,0,0,166,0,0,0,166,0,1147,5
53001,8,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,2397,8
53001,8,0,0,1,0,33155,33155,0,0,0,33155,0,0,0,0,0,16885,69
53001,8,0,0,1,1,0,0,0,0,0,646,0,0,0,646,0,48780,10
53001,9,0,0,1,1,0,0,0,0,0,197,0,0,197,0,0,1772,5
53001,10,0,0,0,0,0,0,0,0,0,113,0,0,113,0,0,1563,4
53001,11,0,0,1,1,0,0,0,0,0,518,0,0,0,518,0,4482,9
53001,12,0,0,1,0,0,76,0,0,0,0,0,0,76,0,76,1772,3
53001,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085,22
53001,14,0,0,1,0,0,0,0,0,0,254,0,0,0,254,0,81092,6
53001,15,0,0,0,0,0,0,0,0,0,374,0,0,374,0,0,2814,7
53001,15,0,0,0,0,28,0,0,0,0,0,28,0,28,28,0,2293,2
53001,15,0,1,1,0,0,0,0,0,0,10882,0,0,10882,10882,0,2293,40
53001,16,0,0,1,0,0,0,0,0,0,14,0,14,14,14,0,29080,1
53001,18,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,2606,2
53001,21,0,0,0,0,0,0,0,0,0,1166,0,0,0,0,0,3335,13
53001,22,0,0,1,1,0,0,0,0,0,746,0,746,0,0,0,3544,10
53001,23,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,4378,4
53001,25,0,0,1,1,0,0,0,0,0,83,0,0,83,83,0,4482,3
53001,29,0,0,0,0,0,0,0,0,0,4767,0,0,0,0,0,4586,26
53001,29,0,0,1,0,0,0,0,0,0,21,0,0,21,0,0,5212,2
53001,30,1,0,0,1,0,0,186,0,0,186,0,0,0,0,0,6045,5
53001,31,0,0,0,1,0,0,0,0,0,14,0,0,14,0,0,4273,1
53001,35,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,5212,2
53001,35,1,1,1,1,0,0,0,0,0,991,0,0,991,991,0,5066,12
53001,36,0,0,1,0,0,0,0,0,0,3777,3777,0,0,3777,0,13321,23
53001,39,0,0,1,0,0,0,346,0,0,346,0,0,0,346,0,72003,7
53001,41,0,0,0,0,0,1015,0,0,0,0,0,0,0,1015,0,6150,12
53001,42,0,0,0,0,0,0,0,0,0,788,0,0,788,788,0,5733,11
53001,47,0,0,0,0,0,0,0,0,0,12865,0,0,0,0,0,9485,43
53001,48,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,7192,9
53001,48,0,0,0,0,1617,0,0,0,0,0,1617,0,0,0,0,7609,15
53001,49,0,1,1,1,0,0,0,0,0,97,0,0,0,97,0,20117,4
53001,50,0,0,1,1,0,0,0,0,0,113,0,0,0,0,0,9985,4
53001,51,0,0,0,0,0,0,0,0,0,113,0,0,113,0,0,7192,4
53001,52,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,15635,2
53001,52,0,0,0,0,0,0,0,0,0,1218,0,1218,1218,1218,0,9589,13
53001,55,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,8651,12
53001,55,0,0,1,1,0,0,0,0,0,518,518,0,0,0,0,13550,9
53001,55,0,1,1,1,0,0,0,0,0,360,0,0,0,360,0,8318,7
53001,60,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,10840,1
53001,62,0,0,0,0,0,0,0,0,0,90,0,0,90,0,0,8651,4
53001,65,0,0,1,1,0,0,0,0,0,809,0,0,0,809,0,10006,11
53001,65,0,1,1,1,0,0,0,0,0,374,0,0,0,0,0,9798,7
53001,66,0,0,0,0,0,0,0,0,0,83,0,0,83,83,0,11570,3
53001,66,0,0,0,0,0,1903,0,0,0,0,0,0,0,0,0,10423,17
53001,66,0,1,1,1,0,0,0,0,0,113,0,0,0,113,0,10423,4
53001,67,0,1,1,1,0,0,0,0,0,166,0,0,0,166,0,10527,5
53001,68,0,1,1,1,0,0,0,0,0,1089,0,0,0,1089,0,10006,13
53001,69,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,22931,6
53001,70,0,1,1,1,0,0,0,0,0,3067,0,0,0,3067,0,10527,21
53001,71,1,0,1,1,0,0,0,0,0,279,0,0,0,279,0,42214,6
53001,73,0,0,0,0,0,0,0,0,0,665,0,0,665,665,665,13550,10
53001,74,0,0,1,0,0,0,0,0,0,21,0,21,21,0,0,14488,2
53001,74,0,1,1,0,166,0,0,0,0,0,0,0,166,0,0,10736,5
53001,74,0,1,1,1,37,0,0,0,0,0,0,0,0,37,0,11257,2
53001,75,0,0,1,1,0,0,0,0,0,254,0,0,254,254,0,10319,6
53001,75,0,0,1,1,0,0,0,0,0,1773,0,0,0,0,0,109547,16
53001,76,0,0,1,0,0,0,0,0,0,8779,8779,0,0,0,0,15635,36
53001,77,0,0,1,0,0,0,0,0,0,0,10105,0,0,0,10105,22931,38
53001,78,0,0,1,1,0,0,0,0,0,121,0,0,0,121,0,15009,4
53001,79,0,0,0,0,0,0,0,0,0,176,0,0,176,0,0,11257,5
53001,79,0,0,0,0,0,0,0,0,0,8638,0,0,8638,0,0,11465,35
53001,79,0,0,1,0,0,0,0,0,0,374,0,0,0,0,0,12508,7
53001,80,0,0,0,0,0,0,0,0,0,254,0,0,254,254,0,11257,6
53001,81,0,0,1,1,0,0,0,0,0,138,0,0,138,138,0,11257,4
53001,82,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,95893,1
53001,82,0,0,1,1,0,9,0,0,0,0,0,0,9,0,0,11987,1
53001,84,0,0,0,0,0,0,0,0,0,6652,0,0,6652,6652,0,12508,31
53001,84,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,12508,1
53001,86,0,0,1,0,0,0,0,0,0,197,0,0,197,197,0,14905,5
53001,87,0,0,0,1,0,0,0,0,0,12,0,0,12,0,0,12612,1
53001,87,0,0,0,1,0,0,0,0,0,12,0,0,12,12,0,12091,1
53001,88,0,0,0,0,0,0,0,0,0,705,0,0,705,0,0,12508,10
53001,89,0,0,0,0,0,0,0,0,0,266,0,0,266,0,0,12299,6
53001,89,0,0,0,1,0,0,0,0,0,646,0,0,646,0,0,12508,10
53001,90,0,0,1,0,646,0,0,0,0,646,0,0,646,646,0,92974,10
53001,91,0,1,1,0,0,0,0,0,0,166,0,166,166,166,0,16469,5
53001,93,0,0,0,0,0,0,0,0,0,9504,0,0,0,0,0,14592,37
53001,94,0,0,1,1,0,0,0,0,0,1218,0,0,1218,1218,0,23452,13
53001,96,0,0,1,1,0,0,0,0,0,32,0,32,32,0,0,32520,2
53001,97,0,0,1,1,0,0,0,0,0,121,0,0,121,0,0,13759,4
53001,98,0,0,0,0,0,0,0,0,0,47,0,0,47,0,0,18762,3
53001,99,0,0,0,0,0,0,0,0,0,788,788,0,0,0,0,15635,11
53001,100,0,0,0,0,0,0,0,0,0,11525,0,0,0,0,0,17719,41
53001,100,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,30227,2
53001,101,0,0,1,1,0,0,0,0,0,166,0,0,166,166,0,14592,5
53001,102,0,0,1,0,0,0,0,0,0,32,0,0,0,32,0,46383,2
53001,102,1,0,0,0,0,0,0,0,0,875,0,0,0,0,0,15635,11
53001,104,0,0,0,0,0,0,0,0,0,76,0,0,76,0,0,15009,3
53001,104,0,0,1,0,0,0,0,0,0,8151,0,0,0,0,0,46904,34
53001,104,1,1,1,1,0,0,0,0,0,17,0,0,17,17,0,20742,2
53001,105,0,0,0,0,0,0,0,0,0,1040,1040,0,0,0,0,17302,12
53001,105,0,0,1,1,0,0,0,0,0,1773,0,0,1773,1773,0,20534,16
53001,106,0,0,0,0,0,0,0,0,0,3638,0,0,3638,3638,0,14592,23
53001,107,0,0,0,0,0,0,0,0,0,374,0,374,374,374,0,15635,7
53001,107,0,0,1,0,0,0,0,0,0,685,0,0,0,0,0,31269,10
53001,107,0,0,1,1,0,0,0,0,0,254,0,0,0,0,0,37523,6
53001,108,0,0,1,0,0,0,0,0,0,279,0,279,0,279,0,16677,6
53001,109,0,0,1,0,0,0,0,0,0,809,0,0,0,809,0,37211,11
53001,110,0,0,1,1,0,0,0,0,0,83,0,0,83,83,0,14905,3
53001,111,0,0,0,0,0,0,0,0,0,130,0,0,130,130,0,16260,4
53001,113,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,15426,1
53001,113,0,0,0,0,0,0,0,0,0,37,0,0,37,37,0,15947,2
53001,114,0,1,1,1,0,186,0,0,0,0,0,0,186,0,0,17928,5
53001,117,0,0,1,0,0,70,0,0,0,0,0,0,0,70,70,35855,3
53001,119,0,0,0,0,0,0,0,0,0,501,0,0,501,0,0,17615,8
53001,119,0,0,0,0,0,0,1586,0,0,1586,1586,0,0,1586,0,18032,15
53001,119,1,0,1,0,0,0,0,0,0,1089,0,0,0,0,0,47529,13
53001,120,0,0,1,0,0,0,0,0,0,360,0,0,0,0,0,48676,7
53001,121,0,0,0,0,0,0,0,0,0,318,0,0,318,0,0,16990,7
53001,121,0,0,0,0,0,5472,0,0,0,0,0,0,0,0,0,18762,28
53001,121,0,0,0,1,0,0,97,0,0,97,97,0,0,0,0,35960,4
53001,122,0,0,0,1,0,0,0,0,0,291,0,291,291,0,0,17094,6
53001,122,1,1,1,1,0,0,0,0,0,451,0,451,451,0,0,35960,8
53001,123,0,0,1,1,5,0,0,0,0,5,0,0,5,0,0,44507,1
