county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
22001,0,0,0,0,0,0,0,0,0,0,1486,0,0,1486,1486,0,0,27
22001,0,0,0,0,0,0,0,0,0,0,2912,0,0,0,2912,0,0,38
22001,0,0,0,0,0,0,0,0,0,0,4432,0,0,0,4432,4432,4,47
22001,0,0,0,0,1,0,0,0,0,0,14026,0,0,14026,0,0,0,83
22001,0,0,0,1,0,0,0,358,0,0,0,0,0,0,0,0,0,13
22001,0,0,0,1,1,0,0,0,0,0,1328,0,0,0,1328,0,0,26
22001,0,0,0,1,1,0,0,0,0,0,12415,0,0,0,12415,0,0,78
22001,0,0,0,1,1,0,0,0,0,0,13209,0,0,0,13209,0,0,81
22001,0,0,0,1,1,0,0,0,0,0,13370,0,0,0,0,0,0,81
22001,0,0,0,1,1,0,0,17729,0,0,17729,0,0,17729,17729,0,16364,93
22001,10,0,0,1,0,0,0,0,0,0,49975,0,0,49975,49975,0,1459,157
22001,12,0,0,0,0,0,0,0,0,0,385,0,0,385,0,0,2293,14
22001,13,0,0,0,0,0,0,0,0,0,1179,0,1179,1179,1179,0,2397,24
22001,13,0,0,1,0,0,0,0,0,0,568,568,0,568,0,0,2606,17
22001,16,0,0,0,0,0,0,0,0,0,1379,0,0,1379,0,0,2189,26
22001,23,0,0,1,1,0,0,17357,0,0,0,0,0,0,17357,0,16677,92
22001,24,0,0,0,0,0,0,0,0,0,602,0,0,602,0,0,3335,17
22001,24,0,0,0,0,0,0,0,0,0,34487,0,0,0,0,0,3648,130
22001,25,0,0,0,0,0,0,0,0,0,472,0,0,472,0,472,5212,15
22001,31,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,0,9381,26
22001,31,0,0,1,1,0,0,0,0,0,283,0,0,0,283,0,10423,12
22001,32,0,0,1,1,0,0,0,0,0,6160,0,0,0,6160,0,9381,55
22001,32,0,0,1,1,0,0,0,0,0,8687,0,0,0,0,0,6254,65
22001,35,0,1,1,0,0,0,1432,0,0,1432,0,0,1432,0,0,7088,27
22001,35,0,1,1,1,0,0,22072,0,0,0,0,0,0,22072,0,10527,104
22001,37,1,0,1,1,0,0,0,0,0,14698,14698,0,0,14698,0,7296,85
22001,38,0,0,1,0,0,0,0,0,0,1277,0,0,1277,0,0,6056,25
22001,38,0,1,1,1,0,0,159,0,0,0,0,159,159,159,0,6983,9
22001,41,0,0,1,1,0,0,19253,0,0,0,0,0,0,0,0,6254,97
22001,43,0,0,1,1,0,0,2338,0,0,0,0,0,0,2338,0,15322,34
22001,43,0,1,1,0,0,0,0,0,0,568,0,0,568,568,0,6775,17
22001,43,0,1,1,1,0,0,260,0,0,0,0,0,260,260,0,12820,11
22001,45,0,0,1,1,0,0,4432,0,0,4432,0,0,0,4432,0,14071,47
22001,46,0,0,1,1,0,0,0,0,0,11050,0,0,0,11050,0,156347,74
22001,46,0,0,1,1,0,0,6160,0,0,0,0,0,6160,6160,0,6358,55
22001,46,0,1,1,0,0,0,0,0,0,11198,11198,0,0,11198,0,6983,74
22001,47,0,0,1,1,0,0,0,0,0,13533,13533,0,0,13533,0,11257,82
22001,48,0,1,1,1,0,0,0,0,0,31684,0,0,0,31684,0,9381,125
22001,49,0,0,1,1,0,0,0,0,0,307,0,0,0,0,0,11257,12
22001,49,0,1,1,0,0,0,0,0,0,1652,0,0,1652,1652,0,8860,28
22001,49,0,1,1,1,0,0,6160,0,0,0,0,0,6160,6160,0,7505,55
22001,49,1,0,1,0,0,0,0,0,0,1888,0,0,0,1888,0,24057,30
22001,50,0,0,1,0,0,0,12415,0,0,0,0,0,0,0,0,15635,78
22001,51,0,1,1,1,0,0,6608,0,0,0,0,0,0,0,0,7817,57
22001,52,0,0,1,1,0,0,0,0,0,283,0,0,0,283,0,18762,12
22001,52,0,1,1,1,0,0,0,0,0,2205,0,0,0,0,2205,19908,33
22001,54,0,0,1,0,0,0,0,0,0,568,0,0,568,0,0,7400,17
22001,54,0,0,1,1,0,0,0,0,0,283,0,0,0,0,0,8338,12
22001,54,0,1,1,1,0,0,0,0,0,1179,0,0,1179,1179,0,19700,24
22001,56,0,0,0,0,0,0,0,0,0,4717,0,0,0,0,0,8338,48
22001,56,0,0,1,1,0,0,0,0,0,2837,0,0,0,0,0,8338,37
22001,57,0,1,1,0,0,0,5414,0,0,0,0,0,0,5414,0,8860,52
22001,59,0,0,1,1,0,0,0,0,0,636,0,0,636,636,0,8338,18
22001,60,0,0,1,0,0,0,0,0,0,3548,0,0,0,0,0,20846,42
22001,61,0,1,1,1,0,0,0,0,0,1949,0,0,1949,1949,0,9329,31
22001,62,0,1,1,1,0,0,0,0,0,4067,0,0,0,4067,0,14592,45
22001,64,0,0,1,1,0,0,0,0,0,1277,0,0,0,1277,0,26058,25
22001,67,0,1,1,1,0,0,0,0,0,2689,0,0,0,2689,0,10527,36
22001,67,0,1,1,1,0,0,4067,0,0,0,0,0,4067,4067,0,13029,45
22001,69,0,0,0,0,0,0,0,0,0,1039,0,0,1039,0,0,10423,23
22001,69,0,0,1,1,0,0,0,0,0,159,0,0,0,159,0,10215,9
22001,69,0,0,1,1,0,0,2406,0,0,0,0,0,2406,2406,0,9902,34
22001,71,0,0,0,1,0,0,96,0,0,96,0,0,96,96,0,13029,7
22001,71,0,0,1,1,0,0,0,0,0,2012,0,0,2012,0,0,10319,31
22001,71,0,0,1,1,0,0,0,0,0,31934,0,0,0,31934,0,10632,125
22001,71,0,1,1,0,0,0,0,0,0,1039,0,0,1039,0,0,10944,23
22001,72,0,0,1,0,0,0,0,0,0,385,0,0,0,0,0,14801,14
22001,72,0,0,1,0,0,0,0,0,0,6954,0,0,6954,0,0,11465,58
22001,72,0,0,1,0,0,0,3803,0,0,0,0,0,0,0,0,17719,43
22001,72,0,0,1,1,0,0,3717,0,0,3717,0,0,3717,0,0,25015,43
22001,73,0,0,0,0,0,0,0,0,0,5623,0,5623,0,0,0,27100,53
