county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
18001,0,0,0,0,0,0,0,0,0,0,375,0,0,375,375,0,0,9
18001,0,0,0,0,0,0,0,0,0,0,454,0,0,454,0,0,0,10
18001,0,0,0,0,0,0,0,0,0,0,735,0,735,735,735,0,-1355,13
18001,0,0,0,0,0,0,0,0,0,0,991,0,0,0,0,0,0,15
18001,0,0,0,0,0,0,0,0,0,0,3548,0,0,0,3548,0,0,29
18001,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,4
18001,0,0,0,1,0,0,0,0,0,0,1053,0,0,0,0,0,37940,16
18001,0,0,0,1,1,0,0,0,0,0,6540,0,0,0,6540,0,0,39
18001,2,0,0,1,1,0,0,0,0,0,518,518,0,0,518,0,1042,11
18001,11,0,0,1,1,0,0,0,0,0,901,0,0,0,901,0,14280,15
18001,12,0,0,0,0,0,0,0,0,0,1021,0,0,1021,1021,0,1668,15
18001,15,0,0,1,1,0,0,0,0,0,9951,0,0,0,0,0,5212,48
18001,19,0,1,1,0,0,0,0,0,0,2889,0,0,0,0,0,3961,26
18001,23,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,33145,4
18001,27,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,0,108400,16
18001,28,0,0,0,0,0,0,0,0,0,5707,0,0,0,0,5707,12508,37
18001,31,0,0,1,0,0,0,0,0,0,816,0,816,816,0,0,21367,14
18001,31,0,0,1,1,0,0,0,0,0,5634,0,0,0,0,0,10944,36
18001,32,0,0,1,1,0,0,0,0,0,2252,0,0,0,0,0,7609,23
18001,32,0,1,1,0,0,0,0,0,0,789,0,0,789,789,0,6254,14
18001,34,0,0,0,0,0,0,0,0,0,4086,0,0,0,0,0,5316,31
18001,37,0,0,0,0,0,0,0,0,0,961,0,0,961,0,0,5649,15
18001,44,0,0,1,1,0,0,0,0,0,4148,0,0,0,0,0,15635,31
18001,45,0,0,1,1,0,0,0,0,0,709,0,0,709,0,0,16364,13
18001,48,0,0,1,0,0,0,0,0,0,1149,0,0,1149,1149,0,8338,16
18001,49,0,0,1,0,0,0,0,0,0,94,0,0,94,0,0,7296,5
18001,50,0,0,1,1,0,0,0,0,0,844,0,0,0,844,0,7817,14
18001,50,0,1,1,1,0,0,0,0,0,1182,0,0,0,1182,0,63477,17
18001,53,0,0,1,0,0,0,0,0,0,28,0,0,0,28,0,15635,3
18001,54,0,1,1,0,0,0,0,0,0,85,0,0,85,85,0,8338,4
18001,58,0,0,0,0,0,0,0,0,0,2536,0,0,0,0,2536,33823,24
18001,59,0,0,1,0,0,0,0,0,0,634,0,0,0,634,0,31728,12
18001,63,0,0,1,0,0,0,0,0,0,1899,0,0,1899,0,0,9381,21
18001,67,0,0,0,0,0,0,0,0,0,6307,0,0,6307,6307,0,13342,38
18001,67,0,1,1,1,0,0,0,0,0,16717,0,0,0,0,0,28976,63
18001,72,0,0,0,0,0,0,0,0,0,1053,0,0,1053,1053,0,9798,16
18001,72,0,0,1,0,0,0,0,0,0,76,0,76,76,76,0,12508,4
18001,74,0,0,0,0,0,0,0,0,0,4274,0,0,0,0,0,99020,32
18001,75,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,17719,7
18001,76,0,0,1,1,0,0,0,0,0,15,15,0,0,15,0,31978,2
18001,76,0,0,1,1,0,0,0,0,0,3963,0,0,0,3963,0,14592,30
18001,77,0,0,0,0,0,0,0,0,0,1539,0,1539,1539,0,0,13654,19
18001,77,0,0,0,1,0,0,52243,0,0,0,0,0,52243,0,0,10736,111
18001,81,0,0,1,0,0,0,0,0,0,15368,0,0,0,0,0,18762,60
18001,82,0,0,0,0,0,0,0,0,0,586,0,0,0,0,586,35439,12
18001,82,0,0,1,0,0,0,0,0,0,3048,0,0,3048,0,0,34396,27
18001,84,0,0,1,0,0,0,0,0,0,1250,0,0,0,1250,0,12508,17
18001,84,0,0,1,1,1084,0,0,0,0,1084,0,0,1084,0,0,11570,16
18001,85,0,0,0,0,0,0,0,0,0,25075,0,0,0,0,0,29185,77
18001,85,0,0,1,0,0,0,0,0,0,5707,0,0,5707,5707,0,11987,37
18001,86,0,1,1,1,0,0,0,0,0,9474,0,0,9474,9474,0,12404,47
18001,87,0,0,1,1,0,0,0,0,0,11,0,0,0,11,0,31165,2
18001,89,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,27621,2
18001,90,0,0,0,0,0,0,0,0,0,1501,0,1501,1501,1501,0,16677,19
18001,90,0,0,1,0,0,0,0,0,0,2392,0,0,2392,0,2392,12508,24
18001,91,1,0,1,1,0,0,0,0,0,684,0,0,684,684,0,13654,13
18001,93,0,0,1,0,0,0,0,0,0,64388,0,64388,0,0,0,35647,123
18001,94,1,0,1,1,0,0,0,0,0,394,0,0,0,394,0,27621,10
18001,95,0,0,0,0,0,0,0,0,0,339,0,339,339,0,0,14592,9
18001,96,0,0,0,0,0,0,0,0,0,1899,0,1899,1899,0,0,13060,21
18001,97,0,0,0,0,0,0,0,0,0,103,0,0,103,103,0,15009,5
18001,99,0,0,0,0,873,0,0,0,0,873,0,0,873,0,0,13654,14
18001,100,0,0,0,0,0,0,0,0,0,1734,0,0,1734,0,0,13915,20
18001,101,0,0,0,0,0,0,0,0,0,991,0,0,991,0,0,19387,15
18001,102,0,0,0,0,0,0,0,0,0,103,0,0,103,103,0,19804,5
18001,102,0,0,0,0,0,0,0,0,0,961,0,0,961,961,961,31269,15
18001,103,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,81300,4
18001,103,0,0,1,0,0,0,0,0,0,873,0,0,0,0,0,20846,14
18001,103,0,0,1,0,0,0,0,0,0,59803,0,0,0,0,0,41692,118
18001,104,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,30227,4
18001,104,0,0,0,0,0,0,0,0,0,4662,0,0,4662,4662,0,16260,33
18001,105,0,0,1,0,0,0,0,0,0,1116,0,0,1116,0,0,14384,16
18001,107,1,0,1,1,0,0,0,0,0,12297,0,0,12297,12297,0,31572,54
18001,109,0,0,0,0,0,0,0,0,0,518,0,0,0,0,518,41692,11
18001,111,0,0,0,0,0,0,0,0,0,2072,0,0,0,2072,0,16990,22
18001,113,0,0,1,0,0,0,0,0,0,2298,0,0,0,2298,0,65561,23
18001,114,0,0,0,0,0,0,0,0,0,2942,0,0,2942,0,0,17719,26
18001,114,0,0,1,0,0,0,0,0,0,454,0,0,454,454,0,15635,10
18001,114,0,0,1,0,0,0,0,0,0,540,0,0,540,0,0,27517,11
18001,114,0,0,1,0,2392,0,0,0,0,0,0,0,0,2392,0,17198,24
18001,116,0,0,1,0,0,0,0,0,0,5489,0,0,0,0,0,22931,36
18001,118,0,0,0,0,0,0,0,0,0,2488,2488,0,2488,0,0,23973,24
18001,119,0,0,0,0,0,0,0,0,0,6384,0,0,6384,0,0,20846,39
18001,120,0,0,0,0,0,0,0,0,0,4337,0,0,4337,0,0,48989,32
18001,122,1,0,1,1,0,0,0,0,0,1985,0,0,1985,1985,0,16990,22
18001,123,0,0,0,0,0,0,0,0,0,1539,0,0,0,0,0,29185,19
18001,125,0,0,1,0,0,0,0,0,0,1149,0,0,1149,0,0,21784,16
18001,126,0,0,0,0,0,0,0,0,0,659,0,659,0,0,0,30644,12
18001,127,0,0,0,0,0,0,0,0,0,3433,0,0,0,0,0,18762,28
18001,127,0,0,0,0,0,0,0,0,0,83858,0,0,83858,0,0,21680,140
18001,128,0,0,1,0,0,0,0,0,0,563,0,0,563,563,0,17511,11
18001,130,0,0,1,0,901,0,0,0,0,901,0,0,0,901,0,37523,15
18001,132,0,0,1,0,0,0,0,0,0,8,0,0,8,0,0,18970,1
18001,135,0,0,1,0,0,0,0,0,0,28,0,0,28,0,0,30540,3
18001,136,0,0,0,0,0,0,0,0,0,271,0,0,271,271,0,19179,8
18001,136,0,0,1,0,0,0,0,0,0,4148,0,0,0,0,0,33354,31
18001,136,0,0,1,0,10840,0,0,0,0,10840,0,0,0,10840,0,27100,50
18001,138,1,1,1,0,0,0,0,0,0,33329,33329,0,0,33329,0,52147,88
18001,140,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,19074,3
18001,140,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,33354,11
18001,141,0,0,0,0,0,0,0,0,0,1857,0,1857,1857,1857,0,25015,21
18001,141,0,0,0,0,0,0,0,0,0,7853,0,0,0,0,7853,86877,43
18001,142,0,0,1,0,0,0,0,0,0,1354,0,0,1354,1354,0,19804,18
18001,143,0,0,0,0,0,0,0,0,0,1149,0,0,1149,0,0,25015,16
18001,144,0,0,1,0,0,0,0,0,0,3101,0,0,3101,3101,0,21680,27
