county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
72001,0,0,0,0,0,0,0,0,0,0,0,542,0,542,542,0,0,7
72001,0,0,0,0,1,0,0,0,0,0,302,302,0,302,0,302,0,5
72001,0,0,0,0,1,0,0,0,0,0,1124,1124,0,0,0,1124,0,10
72001,0,0,0,0,1,0,0,0,0,0,1555,1555,0,0,0,1555,0,12
72001,0,0,0,1,0,0,0,0,0,0,118,118,0,118,0,118,0,3
72001,0,0,0,1,0,0,0,0,0,0,231,231,0,0,0,231,0,5
72001,0,0,0,1,0,0,0,0,0,0,347,347,0,347,347,347,0,6
72001,0,0,0,1,0,0,0,0,0,0,500,500,0,500,0,0,0,7
72001,0,0,0,1,0,0,0,0,0,0,964,964,0,964,964,964,0,10
72001,0,0,0,1,0,0,0,302,0,0,0,302,0,0,0,302,14175,5
72001,0,0,0,1,1,0,0,0,0,0,0,125,0,0,0,125,0,3
72001,0,0,0,1,1,0,0,0,0,0,0,222,0,0,0,222,0,5
72001,0,0,0,1,1,0,0,0,0,0,0,281,0,0,0,281,0,5
72001,0,0,0,1,1,0,0,0,0,0,0,1083,0,1083,0,1083,0,10
72001,0,0,0,1,1,0,0,0,0,0,0,1944,0,0,1944,1944,0,14
72001,0,0,0,1,1,0,0,0,0,0,170,170,0,170,170,170,0,4
72001,0,0,0,1,1,0,0,0,0,0,213,213,0,213,213,213,0,5
72001,0,0,0,1,1,0,0,0,0,0,261,261,0,261,0,261,0,5
72001,0,0,0,1,1,0,0,0,0,0,292,292,0,292,292,292,0,5
72001,0,0,0,1,1,0,0,0,0,0,459,459,0,0,0,459,0,7
72001,0,0,0,1,1,0,0,0,0,0,459,459,0,459,0,459,0,7
72001,0,0,0,1,1,0,0,0,0,0,542,542,0,0,0,542,0,7
72001,0,0,0,1,1,0,0,0,0,0,781,781,0,781,781,781,0,9
72001,0,0,0,1,1,0,0,0,0,0,1023,1023,0,0,0,1023,0,10
72001,0,0,0,1,1,0,0,0,0,0,1043,1043,0,0,1043,0,0,10
72001,0,0,0,1,1,0,0,0,0,0,1145,1145,0,0,0,1145,0,11
72001,0,0,0,1,1,0,0,0,0,0,1231,1231,0,0,0,1231,8026,11
72001,0,0,0,1,1,0,0,0,0,0,1275,1275,0,1275,0,1275,5003,11
