county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
55001,0,0,0,0,0,0,0,0,0,0,0,11573,0,11573,11573,11573,0,48
55001,0,0,0,0,0,0,0,0,0,0,117,0,0,117,117,0,4,5
55001,0,0,0,0,0,0,0,0,0,0,263,0,0,263,263,0,0,7
55001,0,0,0,0,0,59,0,0,0,0,59,0,0,0,0,0,4,3
55001,0,0,0,1,0,0,0,0,0,0,1906,0,0,0,0,0,43777,20
55001,0,0,0,1,1,0,0,0,0,0,66,0,0,0,0,0,-17719,4
55001,3,0,0,0,0,0,0,0,0,0,1021,0,0,0,0,0,511,14
55001,6,0,0,0,0,0,0,591,0,0,0,591,0,0,0,0,33250,11
55001,8,0,0,0,0,0,0,0,0,0,263,0,0,263,263,0,1563,7
55001,9,0,0,1,1,0,0,0,0,0,375,0,0,375,0,0,3961,9
55001,10,0,0,0,0,0,0,0,0,0,182,0,0,182,0,0,1709,6
55001,10,0,0,0,0,0,0,0,0,0,1569,0,0,1569,1569,0,1563,18
55001,10,0,0,1,1,0,0,0,0,0,1533,0,0,0,1533,0,2137,18
55001,11,0,0,0,0,0,0,0,0,0,263,0,0,263,0,0,1563,7
55001,11,0,0,0,0,0,0,0,0,0,2191,0,2191,2191,0,0,1563,21
55001,13,0,0,0,0,0,0,0,0,0,6492,0,0,0,0,0,2085,36
55001,13,0,0,0,0,0,2067,0,0,0,0,0,0,0,0,0,2085,20
55001,14,0,0,0,0,0,0,0,0,0,81,0,0,81,81,0,1991,4
55001,14,0,0,1,0,0,0,0,0,0,2541,0,0,2541,0,0,2085,23
55001,17,0,0,0,0,0,0,0,0,0,46,0,46,0,46,0,2543,3
55001,18,0,0,0,0,0,0,0,0,0,467,0,467,467,0,0,2606,10
55001,18,0,0,0,0,0,0,0,0,0,682,0,0,682,0,0,3335,12
55001,18,0,0,0,1,0,0,0,0,0,107,0,0,107,0,0,2741,5
55001,20,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,3127,7
55001,23,0,0,0,0,0,0,0,0,0,263,0,0,263,0,0,3388,7
55001,25,0,0,1,0,0,0,0,0,0,486,0,0,0,486,0,5837,10
55001,25,1,1,1,1,159,0,0,0,0,159,0,0,0,159,0,9798,6
55001,26,0,0,0,0,0,0,0,0,0,81,0,81,81,0,0,4899,4
