county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
16001,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,283,0,10
16001,0,0,0,0,0,0,0,0,0,0,0,7921,0,7921,0,0,0,89
16001,0,0,0,0,0,0,0,0,0,0,1593,0,0,1593,0,0,0,25
16001,0,0,0,0,0,0,0,0,0,0,2137,0,2137,2137,0,0,0,31
16001,0,0,0,0,0,0,0,0,0,0,2401,0,0,2401,2401,0,28038,49
16001,0,0,0,0,0,0,0,0,0,0,4225,0,4225,0,0,0,46904,65
16001,0,0,0,0,0,0,0,0,0,0,5329,0,0,5329,0,0,0,73
16001,0,0,0,0,0,0,0,0,0,0,5414,0,0,5414,0,0,0,46
16001,0,0,0,0,0,0,0,0,0,0,5798,0,0,0,0,0,0,52
16001,0,0,0,0,0,0,0,0,0,0,6561,0,0,0,0,0,88596,81
16001,0,0,0,0,0,0,0,0,0,0,7056,0,0,7056,0,0,21,84
16001,0,0,0,0,0,0,0,0,0,0,15376,0,0,0,15376,0,0,124
16001,0,0,0,0,0,0,0,0,0,0,52082,0,0,52082,0,0,0,142
16001,0,0,0,0,0,0,0,0,0,0,53824,0,0,53824,0,0,0,232
16001,0,0,0,0,0,0,0,0,0,0,56296,0,56296,56296,56296,0,0,161
16001,0,0,0,0,0,0,0,0,0,0,393129,0,0,0,0,0,50031,627
16001,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,12
16001,0,0,0,1,0,0,0,0,0,0,76,0,0,76,0,0,0,5
16001,0,0,0,1,0,0,0,0,0,0,1764,0,0,0,0,0,64623,42
16001,0,0,0,1,0,0,0,0,0,0,7297,7297,0,0,0,7297,32520,53
16001,0,0,0,1,0,0,0,0,0,0,10404,0,0,10404,0,0,0,102
16001,0,0,0,1,0,0,0,0,0,0,16022,0,16022,16022,16022,0,0,79
16001,0,0,0,1,0,0,0,0,0,0,35721,0,0,0,0,0,0,189
16001,0,0,0,1,1,0,0,0,0,0,5929,0,0,5929,5929,0,0,77
16001,0,0,0,1,1,0,0,0,0,0,8930,8930,0,0,0,0,9381,64
16001,0,0,1,1,0,36100,0,0,0,0,0,0,0,0,36100,0,3648,190
16001,1,0,0,1,0,0,0,0,0,0,3498,0,0,0,0,0,208,40
16001,3,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,1147,80
16001,3,1,0,1,1,0,0,0,0,0,7744,0,0,0,0,0,1251,88
16001,4,0,0,1,0,0,0,0,0,0,4704,0,4704,0,4704,0,1616,43
16001,5,0,0,0,1,0,0,0,0,0,5929,0,0,0,5929,0,1772,77
16001,6,0,0,1,1,0,2809,0,0,0,0,0,0,2809,0,2809,1042,33
16001,7,1,0,1,1,0,0,0,0,0,34527,34527,0,0,34527,0,22722,116
16001,8,0,0,0,0,0,0,0,0,0,177241,0,0,0,0,0,1282,421
16001,10,0,0,0,0,0,0,0,0,0,2743,0,0,2743,2743,0,1459,33
16001,10,0,0,1,1,0,0,0,0,0,0,25282,0,0,0,25282,28559,99
16001,11,0,0,1,0,0,0,0,0,0,17689,0,0,0,0,0,1772,133
16001,12,0,0,1,0,0,0,0,0,0,4171,0,0,4171,0,0,1772,44
16001,14,0,0,0,0,0,0,0,0,0,22801,0,0,0,0,0,2085,151
16001,14,0,0,1,0,0,0,0,0,0,4084,0,4084,4084,4084,0,8338,43
16001,15,0,0,0,0,0,0,0,0,0,10816,0,0,10816,0,0,2085,104
16001,15,0,1,0,0,0,5476,0,0,0,0,0,0,5476,5476,5476,5420,74
16001,16,0,0,0,0,0,0,0,0,0,1745,0,0,1745,0,0,2293,26
16001,16,0,0,0,0,0,0,0,0,0,2601,2601,0,0,0,0,2502,51
16001,17,0,0,1,0,0,0,0,0,0,8675,0,0,0,0,0,4169,63
16001,17,0,1,1,0,0,0,0,0,0,1664,0,0,1664,1664,0,3127,28
16001,18,0,0,0,0,0,0,0,0,0,7569,0,0,7569,0,0,2606,87
16001,18,0,0,0,0,0,0,0,0,0,7569,0,0,7569,0,0,2616,87
16001,19,0,0,0,0,0,0,0,0,0,350,0,0,350,350,0,2710,12
16001,20,0,0,0,0,0,0,0,0,0,10404,0,0,10404,0,0,34396,102
16001,21,0,0,0,0,0,0,0,0,0,13689,0,0,0,0,0,45549,117
16001,22,0,0,1,1,0,0,0,0,0,1849,0,0,0,0,0,5285,43
16001,22,1,0,0,1,0,0,0,0,0,8402,0,0,8402,8402,0,3627,57
16001,25,0,0,0,0,0,0,0,0,18496,0,18496,0,0,18496,0,30227,136
16001,25,0,0,0,0,0,46225,0,0,0,46225,0,0,0,46225,0,10110,215
16001,26,0,0,1,0,0,0,0,0,0,5142,5142,0,0,5142,0,10840,45
16001,28,0,0,1,1,0,0,0,0,0,5978,5978,0,0,0,5978,10861,48
16001,29,0,0,0,0,0,0,0,0,0,29584,0,0,29584,0,0,5420,172
16001,29,0,0,1,1,11025,0,11025,0,0,11025,0,0,0,0,0,6879,105
16001,29,1,0,0,0,0,0,0,0,0,1250,0,0,1250,0,0,4096,24
16001,30,0,0,0,0,2304,0,0,0,0,2304,0,0,2304,0,0,5212,48
16001,32,0,0,0,0,0,0,0,0,0,1953,0,0,0,0,0,6254,30
16001,33,0,0,0,0,0,0,0,0,0,9216,0,0,9216,9216,0,4690,96
16001,33,0,0,0,0,0,0,0,0,0,20449,0,0,0,0,0,5212,143
16001,33,0,0,1,1,0,0,0,0,0,1202,0,0,0,0,0,6671,24
16001,34,0,0,0,0,0,0,0,0,0,2330,0,0,0,0,0,5212,33
16001,34,0,0,1,0,0,0,0,0,0,4761,0,0,0,0,0,10423,69
