SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000302,501,0,0,0,0,4600200,101,0,0,0,0,0,101,0,0,0,0,0,198039
2022HU0000564,354,0,0,0,0,4600400,227,0,0,0,0,0,227,0,0,0,227,0,104231
2022HU0000811,311,0,0,0,0,4600100,155,0,0,0,0,0,155,0,0,0,0,0,45966
2022HU0000837,501,0,0,0,0,4600501,34,0,0,0,0,0,34,0,0,34,0,0,176672
2022HU0000922,501,0,0,0,0,4600100,395,0,0,0,0,0,395,0,0,0,395,0,130289
2022HU0001058,199,0,0,0,0,4600100,88,0,0,0,0,0,88,0,0,88,0,0,28142
2022HU0002502,501,0,0,0,0,4600100,17,0,0,0,0,0,17,0,0,17,0,0,114654
2022HU0002702,257,0,0,0,0,4600400,12,0,0,0,0,0,12,0,0,0,0,0,104231
2022HU0003129,273,0,0,0,0,4600200,19,0,0,0,0,0,19,0,0,19,19,0,46591
2022HU0003577,410,0,0,0,0,4600501,16,16,0,0,0,0,16,0,16,16,16,0,71398
2022HU0003666,245,0,0,0,0,4600300,21,0,0,0,0,0,21,0,0,0,0,0,36481
2022HU0004047,501,0,0,0,0,4600300,45,0,0,0,0,0,45,0,0,45,0,0,116218
2022HU0004159,269,0,0,0,0,4600601,116,0,0,0,0,0,116,0,0,116,116,0,47946
2022HU0004546,501,0,0,0,0,4600200,22,0,0,0,0,0,22,0,0,22,0,0,105169
2022HU0004622,346,0,0,0,0,4600300,19,0,0,0,0,0,19,0,0,0,0,0,81300
2022HU0004837,501,0,0,0,0,4600400,35,0,0,0,0,0,35,0,0,0,0,0,356470
2022HU0005052,247,0,0,0,0,4600601,101,0,0,0,0,0,101,0,0,101,101,0,35334
2022HU0006534,501,0,0,0,0,4600300,19,19,0,0,0,0,19,0,0,19,19,0,202417
2022HU0006884,474,0,0,0,0,4600100,182,0,0,0,0,0,182,0,182,0,0,0,146236
2022HU0006941,252,0,0,0,0,4600400,28,0,0,0,0,0,28,0,28,28,0,0,36481
2022HU0007018,80,0,1,1,1,4600300,104,0,0,0,0,0,104,0,0,104,0,0,10944
2022HU0007379,187,0,0,1,0,4600400,82,82,0,0,0,0,82,0,0,0,82,0,39024
2022HU0007441,328,0,0,1,0,4600100,110,0,0,0,0,0,110,0,110,110,110,0,75568
2022HU0007730,469,0,0,0,0,4600100,150,0,0,0,0,0,150,0,150,0,0,0,89847
2022HU0008287,258,0,0,0,0,4600601,87,0,0,0,0,0,87,0,0,0,0,0,114654
2022HU0008965,420,0,0,1,0,4600100,152,0,0,0,0,0,152,0,0,0,0,0,100687
2022HU0009064,345,0,0,0,0,4600501,32,0,0,0,0,0,32,0,0,32,0,0,52116
2022HU0009162,408,0,1,1,1,4600100,34,34,0,0,0,0,34,34,34,0,34,0,121721
2022HU0009357,501,0,0,0,0,4600300,14,0,0,0,0,0,14,0,0,14,0,0,101000
2022HU0009699,248,0,0,0,0,4600501,53,0,0,0,0,0,53,0,53,53,53,0,44402
2022HU0010416,266,0,0,0,0,4600501,19,0,0,0,0,0,19,0,0,19,0,0,36064
2022HU0010634,175,0,0,0,0,4600400,26,0,0,0,0,0,26,0,0,26,26,0,23921
2022HU0011351,317,0,0,0,0,4600300,13,0,0,0,0,0,13,0,0,0,0,0,60454
2022HU0011990,156,0,0,0,0,4600400,91,0,0,0,0,0,91,0,0,0,0,0,46904
2022HU0012152,501,0,0,0,0,4600200,71,0,0,0,0,0,71,0,0,0,0,0,88596
2022HU0012180,135,0,0,0,0,4600300,26,0,0,0,0,0,26,0,0,0,0,0,20846
2022HU0012367,247,0,0,0,0,4600100,166,0,166,0,0,0,166,0,166,0,0,0,57327
2022HU0013008,501,0,0,0,0,4600200,81,0,0,0,0,0,81,0,0,81,0,0,143839
2022HU0014367,501,0,0,0,0,4600100,611,0,0,0,0,0,611,0,0,0,0,0,166780
2022HU0015449,147,0,0,0,0,4600601,266,0,0,0,0,0,266,0,0,0,0,0,43569
2022HU0015525,324,0,0,0,0,4600501,88,0,0,0,0,0,88,0,0,88,88,0,44236
2022HU0015681,396,0,0,0,0,4600400,18,0,0,0,0,0,18,0,0,18,0,0,72336
2022HU0015718,328,0,0,0,0,4600300,88,88,0,0,0,0,88,0,0,0,0,0,75182
2022HU0016426,155,0,1,1,1,4600300,20,0,0,0,0,0,20,0,0,0,0,0,47112
2022HU0016483,287,0,0,0,0,4600400,18,0,0,0,0,0,18,0,18,18,18,0,52011
2022HU0016884,501,0,0,0,0,4600300,27,0,0,0,0,0,27,0,0,27,0,0,104231
2022HU0017591,501,0,0,0,0,4600400,42,0,0,0,0,0,42,0,0,0,0,0,125077
2022HU0017670,135,0,0,0,0,4600501,194,0,0,0,0,0,194,0,0,194,0,0,18449
2022HU0018566,501,0,0,0,0,4600400,16,0,0,0,0,0,16,0,0,0,0,0,163851
2022HU0018627,260,0,0,0,0,4600400,93,0,0,0,0,0,93,0,0,0,0,0,62539
2022HU0018967,351,0,0,0,0,4600501,84,0,0,0,0,0,84,0,0,0,0,0,125077
2022HU0019996,501,0,0,0,0,4600200,31,0,0,0,0,0,31,0,0,31,0,0,338855
2022HU0020027,171,0,0,0,0,4600501,20,0,0,0,0,0,20,0,20,20,0,0,31269
2022HU0020394,501,0,0,0,0,4600400,165,0,0,0,0,0,165,0,0,165,0,0,208462
2022HU0020416,160,0,0,0,0,4600200,38,0,0,0,0,0,38,0,0,0,0,0,46383
2022HU0020585,260,0,0,0,0,4600601,117,0,117,0,0,0,117,0,0,0,0,117,78173
2022HU0020597,391,0,0,0,0,4600100,103,0,0,0,0,0,103,0,103,0,0,0,101104
2022HU0021523,368,0,0,1,0,4600400,33,0,0,0,0,0,33,0,0,33,0,0,66708
2022HU0021705,501,0,0,0,0,4600400,54,0,0,0,0,0,54,0,0,0,54,0,149989
2022HU0021859,230,0,0,0,0,4600501,55,0,0,0,0,0,55,0,0,0,0,0,54513
2022HU0021884,187,0,0,0,0,4600601,127,0,0,0,0,0,127,0,0,0,0,0,64623
2022HU0021978,288,0,0,0,0,4600400,46,0,0,0,0,0,46,0,0,0,0,0,67750
2022HU0022162,210,0,0,0,0,4600601,66,0,0,0,0,0,66,0,0,66,66,0,38409
2022HU0022171,122,1,0,1,1,4600200,19,19,0,0,0,0,0,0,19,19,19,0,73587
2022HU0022187,188,0,0,1,0,4600300,17,0,0,0,0,0,17,0,0,0,0,0,75672
2022HU0023387,0,0,0,0,0,4600601,273,0,0,0,0,0,273,0,0,273,0,0,-208
2022HU0023903,212,0,0,0,0,4600200,29,0,0,0,0,0,29,0,0,0,0,0,62539
2022HU0024743,501,0,0,0,0,4600100,178,0,0,0,0,0,178,0,0,178,0,0,229308
2022HU0025616,501,0,0,0,0,4600300,50,0,0,0,0,0,50,0,0,50,50,0,477587
2022HU0025729,392,0,0,0,0,4600300,52,0,0,0,0,0,52,0,0,52,0,0,78173
2022HU0025864,240,0,1,1,0,4600501,345,0,0,0,0,0,345,0,0,0,345,0,46904
2022HU0026448,142,0,0,0,0,4600400,27,0,0,27,0,0,27,0,27,27,0,0,28976
2022HU0026556,185,0,0,0,0,4600300,142,0,0,0,0,0,142,0,142,142,142,0,35730
2022HU0026626,501,0,0,0,0,4600300,50,0,0,0,0,0,50,0,0,50,0,0,112570
2022HU0026975,501,0,0,0,0,4600400,43,0,0,0,0,0,43,0,0,43,0,0,207420
2022HU0027027,446,0,0,0,0,4600400,22,0,0,0,0,0,22,0,22,22,0,0,60454
2022HU0027305,501,0,0,0,0,4600100,169,0,0,0,0,0,169,0,0,169,0,0,147174
2022HU0027722,212,0,0,0,0,4600200,17,0,0,0,0,0,17,0,0,17,0,0,30748
2022HU0027797,324,0,0,0,0,4600300,21,0,0,0,0,0,21,0,0,21,0,0,55972
2022HU0028643,165,0,0,0,0,4600200,15,0,0,15,0,0,0,0,0,15,0,0,23348
2022HU0028773,90,0,0,0,1,4600400,41,0,0,0,0,0,41,0,0,41,41,0,13342
2022HU0028867,501,0,0,0,0,4600100,43,0,0,0,0,0,43,0,0,43,0,0,240774
2022HU0028985,501,0,0,0,0,4600100,112,0,0,0,0,0,112,0,0,0,112,0,81926
2022HU0028999,89,0,0,0,0,4600200,33,33,0,0,0,0,0,0,0,33,0,0,12508
2022HU0029006,498,0,0,0,0,4600400,17,0,0,0,0,0,17,0,0,0,0,0,100062
2022HU0029089,501,0,0,0,0,4600200,27,0,0,0,0,0,27,0,27,27,27,0,141337
2022HU0030111,501,0,0,0,0,4600400,50,0,0,0,0,0,50,0,0,0,0,0,156399
2022HU0030481,173,0,0,0,0,4600100,97,0,0,0,0,0,97,0,97,0,97,0,52741
2022HU0030840,212,0,0,0,0,4600200,16,0,0,0,0,0,16,0,0,0,0,0,31269
2022HU0031256,501,0,0,0,0,4600200,38,0,0,0,0,0,38,0,0,0,0,0,205335
2022HU0031414,480,0,0,0,0,4600400,126,0,0,0,0,0,126,0,0,126,0,0,72962
2022HU0031874,200,0,0,0,0,4600200,114,0,0,0,0,0,114,0,0,114,0,0,28664
2022HU0031936,303,0,0,0,0,4600501,55,0,0,0,0,0,55,0,55,0,0,0,104231
2022HU0032240,196,0,0,0,0,4600400,12,0,12,0,0,0,12,0,0,0,0,0,79216
2022HU0032334,387,0,0,0,0,4600501,79,79,0,0,0,0,79,0,79,0,0,0,57327
2022HU0032584,281,0,0,0,0,4600400,20,20,0,0,0,0,0,0,0,20,20,0,38044
2022HU0033144,347,0,0,1,0,4600400,19,0,0,0,0,0,19,0,0,0,0,0,83385
2022HU0034138,111,0,0,0,0,4600400,39,0,0,0,0,0,39,0,0,39,0,0,15218
2022HU0035614,285,0,0,0,0,4600100,374,0,0,0,0,0,374,0,374,374,0,0,49406
2022HU0035652,355,0,0,0,0,4600400,20,0,0,0,0,0,20,0,0,20,20,0,63164
2022HU0035967,386,0,0,0,0,4600601,97,0,0,0,0,0,97,0,97,97,0,0,67750
