County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
19021,20687,14160,606,48,2121,430,5573,35.6,62662,212,3838,260,1889,551,253,401,990,7538,5280,2258,2202,25,6644,498,371,6711,6686,4540,697,146,124,461,308,905,723,1180,982,16084,4,252,1805,2542,2308,1223,13055,19249,7538,6214,6375,5752,6673,6205,7091,564,1,36.05,17,8,Schaller Telephone Company -- Nuvera Communications Inc. -- Northwest Communications Inc. -- Long Lines -- MCC_Georgia_LLC -- UFTC -- ALTATEC -- TDS Telecom -- Nextlink -- T-Mobile US -- LTD Broadband -- Verizon -- GigFire -- WIN LLC -- Premier Communications -- Windstream Buffalo Valley Inc. -- CenturyLink,0.99919999,0,0,1,1
19023,14376,13820,74,18,152,0,235,43.6,65743,73,3423,341,1542,331,73,708,961,5839,4691,1148,1633,39,4748,350,702,4876,4837,3329,825,284,182,386,243,660,477,733,619,14071,5,18,127,155,39,94,10159,13633,5839,0,0,0,0,0,0,229,1,24.86,19,7,Iowa Connect Inc. -- CNS INTERNET SERVICES -- T-Mobile US -- Verizon -- Cedar Falls Utilties -- Aureon Communications L.L.C. -- Butler-Bremer Mutual Telephone Company -- Rockwell Cooperative Telephone -- TDS Telecom -- LTD Broadband -- GigFire -- Dumont Telephone Company -- Rise Broadband -- CenturyLink -- OmniTel-Farmers Mutual -- BTWI -- Nextlink -- Windstream Buffalo Valley Inc. -- MCC_Georgia_LLC,0.90960002,0,0,1,1
19025,9893,9275,114,11,33,0,216,42.4,65614,17,2206,387,1074,354,82,431,401,3852,3032,820,1055,19,3288,241,304,3376,3324,2418,394,168,106,312,225,576,437,408,311,9809,0,17,37,30,31,5,7078,9339,3852,0,0,0,0,0,0,304,1,17.48,10,6,Northwest Communications Inc. -- MCC_Georgia_LLC -- UFTC -- TDS Telecom -- T-Mobile US -- Nextlink -- Verizon -- Rise Broadband -- Webster-Calhoun Cooperative Telephone Association -- Windstream Buffalo Valley Inc.,0.98400003,0,0,1,1
19027,20728,19472,243,81,89,0,624,42.4,68041,281,4773,295,2312,526,152,486,1101,8696,6617,2079,2273,42,7295,615,744,7419,7372,5656,1152,328,228,836,531,968,709,1054,881,20260,0,54,174,240,105,124,14088,19521,8696,6092,6365,7127,7400,8019,7575,449,1,36.45,15,8,Templeton Telephone Company -- Manning Municipal Utilities -- Western Iowa Wireless -- Northwest Communications Inc. -- BDC FIXED BROADBAND AVAILABILITY -- MCC_Georgia_LLC -- TDS Telecom -- T-Mobile US -- BTC Inc. -- Nextlink -- Verizon -- Rise Broadband -- Windstream Buffalo Valley Inc. -- Panora Telecommunications Inc -- CenturyLink,0.9332,0,0,1,1
19029,13116,12676,98,30,49,0,402,44.8,60815,98,3066,437,1426,372,134,824,1149,5771,4208,1563,1508,24,4666,554,527,4754,4727,3529,791,324,186,639,454,865,697,621,515,13008,1,34,16,57,51,9,9380,12464,5771,0,0,0,0,0,0,469,1,23.32,16,7,Massena Telephone Company -- Xfinity -- UPN -- Casey Mutual Telephone Company -- Western Iowa Wireless -- Westel_Systems -- Cumberland Telephone Company -- MCC_Georgia_LLC -- Griswold Communications Blue Surge Internet -- TDS Telecom -- Nextlink -- T-Mobile US -- Marne & Elk Horn Telephone Company -- Verizon -- WIN LLC -- CenturyLink,0.89929998,0,0,1,1
19031,18479,17819,90,20,112,0,445,43.3,76959,130,4737,564,2013,590,56,545,873,7508,6052,1456,2097,7,6310,314,877,6355,6348,5155,1028,143,103,492,255,858,570,892,689,18167,0,44,93,175,86,25,13224,17575,7508,0,0,0,0,0,0,381,1,31.92,21,8,F&B Communications Inc. -- T-Mobile US -- Verizon -- UPN -- Maquoketa Valley Electric Cooperative -- Lost Nation-Elwood Telephone Company -- TDS Telecom -- GigFire -- LTD Broadband -- Rise Broadband -- CentraCom -- Olin Telephone Company -- Nextlink -- West LIberty Telephone Company -- Windstream Buffalo Valley Inc. -- Cedar Communications LLC -- Mechanicsville Telephone Company -- Night Owl -- WTC Communications -- MCC_Georgia_LLC -- Muscatine Power & Water,0.9734,0,0,1,1
19033,42979,39583,785,95,538,122,2309,44.3,63149,281,9296,1288,5056,1609,498,1741,2188,19450,13931,5519,4481,27,16618,1095,1710,16841,16814,13348,2135,686,393,1477,1006,2776,2044,2731,2240,41636,31,345,570,397,198,226,30790,40767,19450,15036,15337,16966,15556,16252,16776,1970,0,75.99,21,9,Winnebago Cooperative Telecom Association -- Iowa Connect Inc. -- T-Mobile US -- Clear Lake Independent Telephone Company -- Verizon -- Aureon Communications L.L.C. -- Communications 1 Network Inc. -- UPN -- Metronet Holdings -- Rockwell Cooperative Telephone -- TDS Telecom -- GigFire -- LTD Broadband -- Rise Broadband -- CenturyLink -- OmniTel-Farmers Mutual -- NetFortris -- Nextlink -- FRONTIER -- MCC_Georgia_LLC -- Router12 Networks LLC,0.97320002,0,0,1,1
19035,11601,10745,162,0,1,0,528,44.8,63638,18,2999,351,1186,415,119,535,971,5143,3810,1333,1278,27,4223,265,628,4289,4257,3277,759,211,178,416,204,712,487,590,471,11313,0,84,159,45,90,5,8270,10994,5143,0,0,0,0,0,0,249,1,20.12,16,7,The Community Agency -- Schaller Telephone Company -- Nuvera Communications Inc. -- Westel_Systems -- Northwest Communications Inc. -- C-M-L Telephone Cooperative Association -- UFTC -- MCC_Georgia_LLC -- TDS Telecom -- Nextlink -- T-Mobile US -- Verizon -- FRONTIER -- Premier Communications -- Windstream Buffalo Valley Inc. -- CenturyLink,0.97750002,0,0,1,1
19037,11957,11582,93,33,4,2,363,44.0,72734,176,3342,369,1150,264,69,255,485,4920,4021,899,1307,11,4120,254,535,4144,4132,2906,635,104,68,384,227,473,280,700,563,11785,6,7,49,110,162,21,8212,11183,4920,0,0,0,0,0,0,225,1,23.84,15,7,Butler-Bremer Mutual Telephone Company -- Verizon -- Allamakee-Clayton Electric Inc -- MCC_Georgia_LLC -- TDS Telecom -- Nextlink -- LTD Broadband -- GigFire -- T-Mobile US -- New Hampton Municipal Utilities -- Rise Broadband -- MiBroadband -- Windstream Buffalo Valley Inc. -- Hawkeye Telephone -- CenturyLink,0.9842,0,0,1,1
19039,9737,8354,4,18,52,0,1608,39.3,63120,31,2296,372,611,279,65,1196,415,3879,2810,1069,1240,64,3151,210,454,3228,3164,2279,582,368,311,283,44,339,259,595,524,9131,0,49,299,258,232,86,6309,9000,3879,0,0,0,0,0,0,428,1,22.58,9,5,OmniTel-Farmers Mutual -- MCC_Georgia_LLC -- Grand River Mutual Telephone Corporation -- TDS Telecom -- T-Mobile US -- Verizon -- Aureon Communications L.L.C. -- Rise Broadband -- Windstream Buffalo Valley Inc.,0.80010003,0,0,1,1
19041,16423,15544,94,28,56,0,685,41.5,61756,41,3154,457,2059,558,261,527,1318,7225,5253,1972,1808,24,6201,580,420,6248,6224,5054,662,224,159,672,460,1171,915,959,831,16154,1,103,81,84,58,13,11256,15445,7225,0,0,0,0,0,0,533,1,28.93,20,9,T-Mobile US -- Verizon -- Terril Telephone Cooperative -- UPN -- UFTC -- TDS Telecom -- GigFire -- LTD Broadband -- IGL TeleConnect -- CenturyLink -- Northwest Communications Inc. -- Nextlink -- River Valley Telecommunications Coop -- Premier Communications -- Windstream Buffalo Valley Inc. -- Royal Telephone Company -- MILFORD COMMUNICATIONS LLC -- The Community Agency -- MCC_Georgia_LLC -- Spencer Municipal Utilities,0.99449998,0,0,1,1
19043,17123,16455,67,14,61,0,376,46.9,60441,303,4851,446,1573,408,73,713,1481,7286,5486,1800,1806,38,5833,488,927,5964,5926,4444,1086,320,243,577,336,1049,698,1128,843,16701,0,94,155,173,201,75,12308,16147,7286,0,0,0,0,0,0,362,1,22.06,16,7,Community Digital Wireless -- Comelec Internet Services -- Alpine Communications LLC -- ACENTEK -- Allamakee-Clayton Electric Inc -- Maquoketa Valley Electric Cooperative -- MCC_Georgia_LLC -- WIN LLC -- TDS Telecom -- Nextlink -- LTD Broadband -- GigFire -- Verizon -- T-Mobile US -- Windstream Buffalo Valley Inc. -- CenturyLink,0.85420001,0,0,1,1
19045,46488,42575,1405,99,438,2,1591,42.5,61080,248,10194,1878,4879,1432,366,2217,3432,19174,14056,5118,4999,91,15835,885,2363,16106,16001,12860,2607,622,411,1653,909,2878,2031,2614,2153,45348,0,188,520,432,128,271,32458,43846,19174,14069,16008,15086,15792,16819,17582,2734,0,67.04,19,6,F&B Communications Inc. -- T-Mobile US -- Verizon -- Stratus Networks Inc. -- Maquoketa Valley Electric Cooperative -- Lost Nation-Elwood Telephone Company -- WIN LLC -- TDS Telecom -- CentraCom -- CenturyLink -- Comelec Internet Services -- Baldwin Nashville Telephone Company Inc. -- Miles Cooperative Telephone Association -- Nextlink -- Grand Mound Cooperative Telephone Association -- Windstream Buffalo Valley Inc. -- The Preston Telephone Company -- MCC_Georgia_LLC -- BLB Communications,0.97430003,0,0,1,1
