County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
48001,58077,36996,11225,465,385,33,10644,39.3,57445,583,10108,6097,3857,1284,203,3096,4021,16899,11602,5297,5904,71,13720,1605,1503,13888,13810,8726,2617,1058,816,1468,970,2590,1842,2315,1945,54097,126,460,1178,2216,1691,335,42436,55103,16899,10737,11973,11772,11106,14756,16238,1834,1,54.71,13,6,Etex Telephone -- UPN -- Charter Communications Inc -- East Texas Fiber Holdings -- Optimum -- DCTexas -- T-Mobile US -- Conquest Wireless -- Zito Media -- Verizon -- Nextlink -- Windstream Buffalo Valley Inc. -- Brightspeed,0.50379997,0,0,1,1
48003,18362,12484,417,0,96,0,10638,32.4,86458,160,2752,470,1636,302,78,1323,854,6603,4789,1814,2852,5,5940,437,221,5993,5988,4385,448,341,275,389,359,513,406,768,634,14997,0,143,885,2337,2607,3,11043,16861,6603,0,0,0,0,0,0,665,1,13.81,7,3,Zion Broadband| Inc. -- Resound Networks -- Optimum -- T-Mobile US -- Verizon -- Net Ops Communications LLC -- Windstream Buffalo Valley Inc.,0.94849998,0,0,1,1
48005,86608,61095,10924,775,828,0,19893,37.8,57055,856,14452,3838,6706,3057,439,5598,7938,31583,20380,11203,11157,92,27557,1508,2426,28034,27928,21103,3049,1647,1296,2751,1748,5478,4569,4189,3689,78227,130,696,2448,5107,4687,329,56714,80974,31583,24295,26279,25751,27574,28328,31233,3994,0,108.52,6,4,Consolidated Communications -- Charter Communications Inc -- Optimum -- T-Mobile US -- Verizon -- Windstream Buffalo Valley Inc.,0.72180003,0,0,1,1
48007,24048,19514,202,318,419,0,6951,51.0,58168,497,4623,1434,2992,1247,207,2411,1830,11412,9020,2392,2445,0,10099,727,586,10205,10204,6778,984,780,462,923,755,1794,1461,1687,1585,22680,49,294,929,96,594,283,19026,22987,11412,6224,8300,8628,8298,0,10901,1927,1,95.8,8,6,TISD Inc. -- Charter Communications Inc -- Cable America -- T-Mobile US -- Gtek Communications -- Verizon -- FRONTIER -- AT&T Inc,0.99110001,0,0,1,1
48009,8649,7956,50,86,16,0,745,43.1,69954,55,1962,288,1023,372,61,563,491,3367,2836,531,1056,0,2767,309,291,2802,2802,1839,424,151,117,309,147,366,271,456,320,8185,4,45,96,319,244,7,6034,8207,3367,0,0,0,0,0,0,358,0,9.54,13,6,Charter Communications Inc -- TGM Pinnacle Network Solutions INC -- TDS Telecom -- T-Mobile US -- Cobalt Ridge -- Nextlink -- Verizon -- Santa Rosa Telephone Coop. Inc. -- Rise Broadband -- Comcell -- AMA TechTel Communications -- Brazos Communications -- Windstream Buffalo Valley Inc.,0.96719998,0,0,1,1
48011,1912,1745,16,21,2,0,180,43.9,70417,0,421,20,235,91,14,37,72,725,634,91,206,0,638,33,54,641,641,470,71,18,15,50,38,84,75,97,48,1850,0,14,27,21,33,0,1331,1796,725,0,0,0,0,0,0,35,1,2.18,6,2,Mid-Plains Rural Telephone Cooperative Inc. -- AW Broadband -- Plains Internet  LLC -- T-Mobile US -- AMA TechTel Communications -- Windstream Buffalo Valley Inc.,0.8786,0,0,1,1
48013,49403,31643,499,78,255,0,32436,35.8,67442,334,11061,1497,3483,827,227,2726,4111,15920,11957,3963,5984,0,13379,1308,1233,13491,13456,6555,2177,733,638,1725,1146,1888,1404,1837,1461,44926,34,593,1278,2572,5848,100,31538,45990,15920,11798,11989,12854,13828,12976,13284,2710,1,39.92,12,7,VTX Communications LLC -- Ziplink Internet -- Charter Communications Inc -- Hotwire Communications -- Horizon Broadband -- TPx Communications -- T-Mobile US -- Verizon -- FRONTIER -- Rise Broadband -- AT&T Inc -- ENA Healthcare Services LLC,0.69980001,0,0,1,1
48015,30406,22162,2731,77,147,0,8572,41.0,73556,175,5787,1032,3753,1028,122,1082,2511,11913,9490,2423,4267,9,9528,1870,506,9605,9596,5848,2138,359,188,942,614,1421,1008,1505,1173,27240,42,271,1370,1483,1788,105,20958,28758,11913,8580,7971,7208,9888,8272,7696,737,1,46.61,11,5,ZochNet -- Usfon Inc. -- Rural Telecommunications of America -- Cable America -- T-Mobile US -- Nextlink -- Alternative Internet Resources -- Verizon -- Rise Broadband -- AT&T Inc -- Industry Telephone Company,0.82740003,0,0,1,1
48017,6902,5499,35,70,92,0,4688,30.3,69830,32,1358,103,482,51,60,556,295,1933,1415,518,746,28,1514,113,278,1560,1532,1084,345,72,31,274,91,195,114,207,207,4938,6,4,358,1596,1689,13,4342,6342,1933,0,0,0,0,0,0,290,1,8.43,6,4,AW Broadband -- FIVEAREA Fiber -- WT Services Inc -- T-Mobile US -- Verizon -- ENMR Telephone Cooperative,0.99849999,0,0,1,1
48019,21182,16997,202,157,100,0,4342,53.4,70965,68,4002,820,2783,1189,301,1522,1446,8532,7464,1068,1642,0,7444,639,449,7503,7503,5229,859,370,288,647,498,1142,849,808,614,19431,341,249,573,588,910,123,16279,20450,8532,6118,7507,8154,7575,7474,8612,450,1,26.35,9,5,VTX Communications LLC -- Southwest Texas Communications -- Charter Communications Inc -- BEC Fiber -- T-Mobile US -- rNetworks LLC -- Hill Country Telephone -- AT&T Inc -- Bee Creek Communications Inc.,0.92110002,0,0,1,1
